customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status
1370,1370,48642.25,mortgage,6.06,60,2022-02-05,Approved
1371,1371,8328.1,auto,4.22,24,2021-11-17,Approved
1372,1372,6422.98,auto,7.03,36,2020-12-28,Rejected
1373,1373,1120.68,auto,9.09,60,2021-09-10,Approved
1374,1374,36203.91,mortgage,7.27,24,2020-05-15,Rejected
1375,1375,16012.44,personal,6.12,12,2021-09-03,Approved
1376,1376,43647.39,auto,7.64,60,2022-05-14,Approved
1377,1377,32056.44,personal,1.99,60,2021-09-05,Approved
1378,1378,29294.16,auto,6.67,36,2022-11-07,Rejected
1379,1379,24857.69,auto,4.67,24,2022-11-09,Closed
1380,1380,13650.51,personal,3.87,24,2021-08-06,Rejected
1381,1381,4169.74,mortgage,5.56,48,2021-09-07,Approved
1382,1382,22734.83,auto,8.24,48,2020-04-24,Approved
1383,1383,5856.86,mortgage,4.71,24,2021-09-04,Rejected
1384,1384,45380.83,auto,7.32,60,2021-08-22,Rejected
1385,1385,41637.13,auto,6.3,12,2022-06-15,Closed
1386,1386,31368.3,auto,9.25,48,2021-01-06,Closed
1387,1387,23169.54,auto,5.0,48,2022-04-14,Closed
1388,1388,23255.57,mortgage,8.38,12,2022-05-19,Rejected
1389,1389,23761.24,mortgage,8.58,36,2022-04-22,Rejected
1390,1390,37527.69,personal,5.18,60,2022-12-01,Rejected
1391,1391,7184.05,mortgage,5.4,48,2022-01-13,Rejected
1392,1392,27033.49,mortgage,4.0,36,2022-05-22,Rejected
1393,1393,40820.67,personal,5.46,24,2021-05-01,Approved
1394,1394,25996.17,personal,3.24,48,2021-01-21,Approved
1395,1395,1673.32,auto,8.72,12,2022-12-24,Approved
1396,1396,12989.84,personal,3.25,24,2021-04-06,Closed
1397,1397,33760.65,mortgage,3.32,24,2021-05-12,Approved
1398,1398,46775.78,personal,9.06,60,2022-06-05,Rejected
1399,1399,44793.66,auto,5.79,36,2021-06-14,Approved
1400,1400,41312.54,mortgage,1.95,60,2020-04-21,Rejected
1401,1401,47558.04,auto,4.11,24,2021-07-25,Approved
1402,1402,14715.97,mortgage,7.35,60,2022-01-25,Closed
1403,1403,1607.49,personal,4.65,12,2021-05-01,Rejected
1404,1404,18364.36,personal,4.81,48,2021-02-21,Rejected
1405,1405,29273.54,personal,5.49,12,2020-06-18,Approved
1406,1406,16506.83,personal,3.0,24,2021-12-21,Approved
1407,1407,3165.98,personal,4.82,60,2020-09-26,Approved
1408,1408,25852.16,mortgage,2.94,36,2020-01-05,Rejected
1409,1409,10785.12,auto,4.16,36,2021-05-03,Approved
1410,1410,36650.99,auto,5.79,24,2022-06-06,Approved
1411,1411,5370.88,auto,7.24,48,2021-12-18,Rejected
1412,1412,47948.16,auto,6.71,60,2021-11-22,Closed
1413,1413,43957.34,personal,6.18,12,2020-07-02,Rejected
1414,1414,43818.85,auto,6.36,12,2020-01-06,Approved
1415,1415,39704.64,auto,5.6,36,2020-11-16,Closed
1416,1416,32045.88,mortgage,6.53,12,2022-05-07,Rejected
1417,1417,3618.02,mortgage,4.38,48,2022-11-02,Rejected
1418,1418,33458.87,personal,9.1,24,2020-11-08,Approved
1419,1419,37599.44,mortgage,6.32,60,2022-04-29,Closed
1420,1420,7410.18,personal,9.43,12,2022-05-12,Approved
1421,1421,31172.05,auto,4.64,24,2020-04-23,Approved
1422,1422,24464.51,auto,4.55,60,2022-07-12,Approved
1423,1423,24149.64,personal,9.69,24,2020-06-15,Closed
1424,1424,10773.65,auto,7.56,12,2022-11-09,Rejected
1425,1425,37232.47,personal,5.67,24,2021-02-07,Rejected
1426,1426,46331.11,mortgage,7.47,48,2020-04-07,Rejected
1427,1427,39602.36,mortgage,4.57,36,2021-11-20,Closed
1428,1428,19082.58,auto,7.83,60,2020-05-21,Closed
1429,1429,49224.69,mortgage,2.89,60,2020-09-27,Closed
1430,1430,18844.34,personal,9.56,48,2021-09-11,Approved
1431,1431,12486.77,mortgage,5.15,24,2022-05-23,Approved
1432,1432,48436.15,auto,1.84,60,2020-04-15,Rejected
1433,1433,39701.01,auto,8.61,36,2022-04-14,Rejected
1434,1434,38300.96,personal,9.05,12,2020-10-26,Closed
1435,1435,4794.17,mortgage,7.57,60,2021-11-29,Closed
1436,1436,10409.16,mortgage,6.67,48,2021-11-06,Closed
1437,1437,1907.38,personal,9.36,48,2021-09-06,Approved
1438,1438,39055.81,personal,6.6,36,2021-01-20,Rejected
1439,1439,14633.91,personal,8.12,48,2020-09-11,Rejected
1440,1440,7478.97,auto,5.24,24,2020-05-03,Approved
1441,1441,9912.67,auto,7.54,60,2020-02-11,Closed
1442,1442,32415.47,personal,9.99,60,2020-06-10,Closed
1443,1443,22219.48,mortgage,4.44,60,2021-02-07,Closed
1444,1444,47128.42,personal,7.48,24,2021-08-09,Rejected
1445,1445,18928.69,personal,2.34,24,2021-08-29,Rejected
1446,1446,41859.84,personal,6.72,60,2022-06-10,Closed
1447,1447,27776.79,personal,3.91,60,2020-03-29,Approved
1448,1448,35562.03,auto,8.8,48,2021-01-22,Closed
1449,1449,9264.38,auto,4.24,12,2021-08-19,Approved
1450,1450,37700.24,mortgage,5.01,24,2022-07-26,Rejected
1451,1451,5197.11,auto,9.82,48,2021-11-21,Rejected
1452,1452,34864.95,personal,2.94,60,2021-09-16,Rejected
1453,1453,23810.36,personal,6.08,60,2021-03-02,Rejected
1454,1454,12197.78,personal,8.77,60,2022-01-26,Closed
1455,1455,24538.97,mortgage,3.83,12,2020-11-02,Rejected
1456,1456,42928.23,auto,1.14,24,2021-05-27,Approved
1457,1457,8581.24,personal,9.07,60,2021-03-23,Closed
1458,1458,9311.69,personal,6.58,48,2020-05-09,Closed
1459,1459,27165.87,personal,3.07,36,2021-05-05,Closed
1460,1460,31637.47,mortgage,3.49,36,2020-01-17,Closed
1461,1461,21589.79,auto,8.2,12,2020-08-01,Approved
1462,1462,14053.24,mortgage,6.78,24,2020-07-26,Rejected
1463,1463,4292.41,auto,7.59,24,2021-06-02,Approved
1464,1464,3439.86,personal,6.2,12,2020-11-13,Closed
1465,1465,3000.19,mortgage,8.11,36,2022-07-01,Approved
1466,1466,45162.87,mortgage,8.39,36,2022-09-01,Approved
1467,1467,7436.5,mortgage,4.48,60,2021-07-29,Closed
1468,1468,15461.05,auto,9.11,48,2020-02-12,Approved
1469,1469,49308.72,mortgage,5.55,60,2022-05-04,Closed
1470,1470,46446.26,mortgage,2.44,24,2021-05-08,Rejected
1471,1471,3100.23,personal,2.97,60,2022-01-03,Rejected
1472,1472,28011.92,mortgage,7.6,24,2022-08-28,Closed
1473,1473,32041.43,personal,4.4,60,2020-04-11,Approved
1474,1474,3651.59,personal,3.36,48,2020-10-08,Approved
1475,1475,36678.18,mortgage,6.44,60,2021-08-01,Closed
1476,1476,49405.63,personal,8.04,60,2021-09-18,Closed
1477,1477,22039.6,auto,1.98,60,2020-08-04,Closed
1478,1478,23021.46,auto,5.04,24,2020-07-25,Rejected
1479,1479,33308.0,auto,7.94,60,2022-02-01,Closed
1480,1480,37090.56,personal,9.13,36,2021-06-16,Approved
1481,1481,39698.84,auto,1.12,36,2020-02-11,Closed
1482,1482,4801.41,auto,6.9,48,2022-12-29,Closed
1483,1483,40233.76,personal,6.38,12,2020-11-04,Approved
1484,1484,43339.62,mortgage,5.66,60,2022-02-04,Approved
1485,1485,3216.13,personal,2.44,60,2021-04-04,Approved
1486,1486,2917.61,personal,7.68,24,2021-10-28,Closed
1487,1487,27993.63,mortgage,4.54,12,2022-08-15,Approved
1488,1488,25343.52,auto,3.11,12,2020-07-25,Closed
1489,1489,49024.74,auto,8.65,60,2020-07-18,Rejected
1490,1490,15425.67,personal,3.76,60,2022-11-24,Approved
1491,1491,29919.8,auto,2.79,60,2022-11-10,Closed
1492,1492,25826.99,personal,3.81,12,2022-05-08,Approved
1493,1493,27250.93,personal,2.63,36,2020-10-22,Approved
1494,1494,33323.75,auto,8.0,24,2021-02-09,Closed
1495,1495,27342.15,personal,2.64,36,2020-04-29,Approved
1496,1496,1340.28,auto,7.45,60,2020-07-02,Closed
1497,1497,42341.8,mortgage,2.46,12,2022-06-28,Approved
1498,1498,10856.57,personal,3.04,36,2021-09-15,Closed
1499,1499,12326.58,auto,4.08,12,2020-11-09,Closed
1500,1500,32750.67,mortgage,9.55,60,2021-03-31,Closed
1501,1501,24409.83,personal,9.22,36,2021-08-26,Approved
1502,1502,29149.52,mortgage,1.77,12,2020-10-08,Approved
1503,1503,25377.45,personal,4.02,48,2022-02-26,Approved
1504,1504,21475.27,auto,4.12,36,2020-12-04,Approved
1505,1505,24681.82,mortgage,2.9,24,2022-01-23,Approved
1506,1506,7913.19,mortgage,4.92,12,2021-09-25,Closed
1507,1507,48495.98,mortgage,7.73,60,2020-06-04,Closed
1508,1508,29162.84,auto,1.89,60,2021-06-03,Approved
1509,1509,15054.03,personal,7.04,36,2020-09-13,Approved
1510,1510,35929.17,auto,3.35,60,2020-05-05,Approved
1511,1511,44125.2,mortgage,6.78,48,2022-05-11,Approved
1512,1512,15526.92,mortgage,7.14,24,2021-08-07,Approved
1513,1513,16901.07,mortgage,7.55,36,2021-01-26,Rejected
1514,1514,22488.89,auto,8.76,36,2020-12-09,Approved
1515,1515,11647.2,mortgage,9.1,60,2022-09-11,Closed
1516,1516,40679.63,personal,7.83,12,2020-03-12,Approved
1517,1517,29624.66,personal,5.33,60,2020-12-23,Rejected
1518,1518,3795.18,auto,1.4,12,2022-10-23,Rejected
1519,1519,49838.5,personal,9.43,60,2020-10-21,Rejected
1520,1520,29173.6,auto,6.41,12,2022-12-24,Approved
1521,1521,44606.88,auto,5.81,12,2020-07-16,Closed
1522,1522,25579.29,mortgage,3.16,48,2020-10-03,Rejected
1523,1523,29540.03,auto,7.16,48,2022-04-09,Approved
1524,1524,23269.29,mortgage,9.95,48,2022-07-15,Closed
1525,1525,21715.28,personal,3.97,60,2020-05-10,Approved
1526,1526,11696.92,personal,8.2,24,2022-09-14,Rejected
1527,1527,48144.09,mortgage,3.62,48,2021-12-05,Closed
1528,1528,9906.79,mortgage,5.39,36,2021-10-17,Approved
1529,1529,26793.81,personal,2.92,24,2020-05-15,Closed
1530,1530,5267.75,auto,5.62,36,2022-04-17,Rejected
1531,1531,49675.47,mortgage,5.13,48,2022-08-04,Closed
1532,1532,28228.14,mortgage,1.35,36,2022-07-02,Closed
1533,1533,40914.58,mortgage,4.44,60,2020-08-09,Closed
1534,1534,28583.51,auto,1.56,36,2020-07-28,Approved
1535,1535,40444.28,auto,5.06,24,2021-12-15,Closed
1536,1536,27186.09,mortgage,9.82,48,2020-09-15,Approved
1537,1537,22803.74,personal,3.64,36,2020-12-13,Closed
1538,1538,23339.38,auto,5.64,36,2020-09-16,Closed
1539,1539,1114.83,mortgage,2.17,36,2020-06-03,Approved
1540,1540,19162.09,auto,2.39,36,2021-10-19,Closed
1541,1541,47645.26,personal,4.2,24,2021-12-06,Approved
1542,1542,34103.27,auto,5.41,12,2020-05-13,Rejected
1543,1543,46046.63,personal,7.31,60,2022-01-31,Approved
1544,1544,10812.87,auto,5.11,48,2022-05-16,Rejected
1545,1545,25066.85,mortgage,1.22,12,2021-06-16,Closed
1546,1546,2689.61,mortgage,3.44,60,2021-09-24,Approved
1547,1547,34175.56,mortgage,1.22,36,2020-04-26,Approved
1548,1548,39416.8,personal,9.26,12,2022-05-09,Approved
1549,1549,37642.27,personal,1.26,60,2021-05-12,Approved
1550,1550,5251.73,auto,1.45,60,2020-07-07,Approved
1551,1551,13128.86,mortgage,3.68,12,2022-09-22,Rejected
1552,1552,33135.54,auto,6.69,36,2020-11-02,Rejected
1553,1553,38190.56,personal,4.22,36,2021-02-28,Rejected
1554,1554,14436.32,mortgage,1.55,48,2020-07-24,Approved
1555,1555,20905.81,auto,8.53,60,2022-01-29,Approved
1556,1556,18212.04,auto,7.3,48,2020-05-24,Closed
1557,1557,1223.68,auto,4.57,36,2021-02-26,Rejected
1558,1558,29249.14,auto,7.09,60,2020-03-17,Closed
1559,1559,33786.53,personal,3.47,48,2020-06-03,Rejected
1560,1560,14545.35,personal,5.75,48,2022-03-10,Closed
1561,1561,34701.44,auto,8.92,48,2021-09-01,Approved
1562,1562,12894.69,personal,1.97,60,2022-02-09,Approved
1563,1563,36060.99,mortgage,8.62,24,2021-10-22,Approved
1564,1564,23402.18,mortgage,8.1,24,2020-06-05,Approved
1565,1565,43724.81,auto,9.54,36,2021-10-02,Rejected
1566,1566,27691.99,mortgage,5.62,60,2020-06-07,Approved
1567,1567,10047.99,mortgage,3.47,60,2021-03-04,Closed
1568,1568,41278.55,auto,4.18,12,2020-12-02,Approved
1569,1569,39106.25,personal,6.76,48,2020-11-22,Closed
1570,1570,5127.18,auto,2.27,36,2022-10-20,Closed
1571,1571,3353.99,auto,4.17,60,2021-07-09,Rejected
1572,1572,7678.26,personal,7.54,12,2020-10-05,Rejected
1573,1573,42420.44,personal,6.16,12,2021-12-17,Closed
1574,1574,16698.75,personal,1.56,60,2022-09-28,Rejected
1575,1575,25732.82,mortgage,5.47,36,2020-02-03,Rejected
1576,1576,30545.35,personal,5.72,36,2021-12-09,Rejected
1577,1577,37430.59,mortgage,7.31,24,2020-04-09,Rejected
1578,1578,41667.81,personal,1.1,24,2022-03-09,Approved
1579,1579,26277.41,auto,4.86,36,2022-10-02,Approved
1580,1580,21372.22,personal,8.98,12,2022-01-15,Closed
1581,1581,10601.15,auto,1.23,24,2022-07-12,Closed
1582,1582,30768.5,auto,7.05,12,2021-03-07,Closed
1583,1583,27943.98,personal,3.01,24,2022-03-06,Rejected
1584,1584,15266.86,mortgage,4.49,12,2020-08-01,Approved
1585,1585,22863.97,mortgage,8.96,48,2022-03-29,Closed
1586,1586,37242.9,mortgage,4.26,60,2021-01-06,Approved
1587,1587,31726.92,auto,5.91,36,2021-08-22,Closed
1588,1588,24605.3,mortgage,1.81,48,2020-07-24,Rejected
1589,1589,14343.51,auto,3.92,36,2021-06-06,Approved
1590,1590,33732.21,personal,2.27,12,2020-10-20,Closed
1591,1591,31755.24,mortgage,6.05,24,2020-06-18,Approved
1592,1592,23453.44,personal,5.14,24,2022-03-24,Approved
1593,1593,12687.68,personal,3.38,24,2021-07-10,Rejected
1594,1594,9568.95,auto,10.0,60,2020-11-30,Approved
1595,1595,17630.58,auto,2.38,60,2021-11-27,Rejected
1596,1596,45527.03,auto,8.43,36,2021-01-03,Approved
1597,1597,37940.44,auto,1.32,24,2020-09-11,Rejected
1598,1598,44662.42,mortgage,8.62,48,2022-04-01,Approved
1599,1599,42287.35,auto,5.29,36,2022-03-26,Closed
1600,1600,23485.25,personal,8.45,60,2021-08-25,Rejected
1601,1601,26991.68,mortgage,7.72,60,2020-07-28,Approved
1602,1602,9309.72,mortgage,6.15,24,2020-07-29,Rejected
1603,1603,36322.74,mortgage,4.34,60,2021-02-04,Rejected
1604,1604,21675.49,mortgage,6.99,12,2022-09-09,Rejected
1605,1605,8902.18,auto,8.49,60,2020-12-28,Closed
1606,1606,5672.39,mortgage,5.53,24,2021-05-28,Approved
1607,1607,35110.61,mortgage,4.73,36,2020-06-27,Closed
1608,1608,24627.95,mortgage,2.29,60,2021-01-19,Rejected
1609,1609,1440.77,auto,9.07,48,2021-10-15,Approved
1610,1610,41401.26,auto,3.41,48,2022-05-21,Rejected
1611,1611,31353.65,mortgage,2.11,12,2022-04-13,Approved
1612,1612,2880.44,mortgage,1.6,36,2022-06-03,Rejected
1613,1613,15929.56,personal,7.76,12,2022-03-18,Closed
1614,1614,36397.88,mortgage,7.07,12,2021-12-17,Rejected
1615,1615,3892.46,personal,2.08,24,2022-02-02,Rejected
1616,1616,37076.38,personal,5.77,24,2020-11-09,Approved
1617,1617,25739.87,mortgage,2.37,24,2022-11-28,Closed
1618,1618,39360.01,auto,4.45,48,2020-04-17,Rejected
1619,1619,42906.61,auto,8.05,60,2022-02-13,Closed
1620,1620,38620.16,mortgage,3.05,36,2021-08-26,Closed
1621,1621,4825.67,personal,1.25,24,2021-05-31,Approved
1622,1622,23558.3,auto,2.74,36,2020-08-12,Approved
1623,1623,16618.04,auto,4.6,12,2020-02-05,Approved
1624,1624,25916.13,personal,3.18,60,2021-09-24,Closed
1625,1625,48324.29,auto,7.5,48,2021-01-21,Rejected
1626,1626,7095.41,personal,8.1,36,2021-07-27,Approved
1627,1627,43414.32,mortgage,3.16,60,2022-01-05,Closed
1628,1628,49551.8,personal,3.42,36,2021-11-23,Closed
1629,1629,49511.08,auto,6.04,12,2020-04-29,Rejected
1630,1630,40037.78,mortgage,7.77,24,2020-07-25,Closed
1631,1631,23813.44,mortgage,9.63,12,2022-01-18,Approved
1632,1632,9722.03,auto,3.7,36,2022-11-10,Approved
1633,1633,30802.44,auto,9.2,48,2022-11-09,Approved
1634,1634,30908.26,personal,2.64,36,2022-01-30,Approved
1635,1635,16505.29,personal,1.37,48,2022-10-10,Approved
1636,1636,31224.29,mortgage,8.13,48,2020-11-12,Closed
1637,1637,6710.81,mortgage,5.31,36,2020-11-04,Approved
1638,1638,32066.41,auto,1.69,36,2022-01-04,Approved
1639,1639,44939.4,personal,1.64,48,2020-07-14,Approved
1640,1640,24131.2,mortgage,1.12,36,2020-07-02,Approved
1641,1641,38463.59,auto,3.76,60,2020-04-02,Rejected
1642,1642,32146.39,personal,7.62,48,2020-08-09,Closed
1643,1643,1150.14,mortgage,6.99,48,2021-03-17,Closed
1644,1644,6977.92,auto,10.0,36,2022-06-07,Approved
1645,1645,38966.93,auto,6.35,12,2022-02-24,Approved
1646,1646,2982.19,mortgage,1.99,60,2021-06-28,Rejected
1647,1647,47856.14,mortgage,9.81,36,2022-01-22,Rejected
1648,1648,44809.73,personal,7.24,24,2021-03-25,Approved
1649,1649,18756.37,mortgage,4.37,60,2021-08-27,Rejected
1650,1650,16208.81,mortgage,3.22,24,2022-11-29,Rejected
1651,1651,31033.66,mortgage,3.0,60,2022-06-19,Approved
1652,1652,30977.84,personal,9.61,48,2020-05-30,Approved
1653,1653,5362.63,auto,4.77,60,2020-01-16,Rejected
1654,1654,11553.9,mortgage,5.38,36,2020-03-12,Closed
1655,1655,32186.86,personal,8.53,24,2021-03-25,Approved
1656,1656,40237.76,personal,9.67,12,2022-12-06,Closed
1657,1657,10408.12,auto,1.04,24,2020-03-23,Closed
1658,1658,35394.68,personal,9.91,48,2020-03-12,Closed
1659,1659,43653.29,auto,1.68,48,2020-07-27,Approved
1660,1660,6772.45,mortgage,8.53,12,2021-04-02,Closed
1661,1661,22516.07,auto,9.55,60,2020-05-10,Approved
1662,1662,42677.22,personal,6.05,60,2020-07-13,Approved
1663,1663,19160.72,auto,5.97,48,2022-01-04,Closed
1664,1664,14203.41,mortgage,7.02,12,2022-05-08,Rejected
1665,1665,37535.12,auto,4.18,48,2020-02-07,Rejected
1666,1666,20638.12,auto,2.49,24,2021-09-03,Approved
1667,1667,35609.28,auto,1.6,60,2022-10-17,Closed
1668,1668,7193.17,mortgage,8.93,24,2022-02-22,Closed
1669,1669,28122.03,personal,5.93,24,2021-08-06,Rejected
1670,1670,19593.58,personal,7.25,36,2022-09-25,Approved
1671,1671,49867.95,mortgage,3.99,60,2022-09-01,Approved
1672,1672,29978.18,personal,8.26,48,2021-03-19,Approved
1673,1673,34426.1,auto,4.15,48,2020-07-15,Closed
1674,1674,7420.72,auto,1.27,24,2020-03-10,Rejected
1675,1675,49606.49,personal,4.03,12,2020-05-14,Closed
1676,1676,3518.82,auto,8.65,36,2020-01-03,Approved
1677,1677,4471.0,mortgage,8.88,36,2020-07-28,Approved
1678,1678,4711.03,auto,9.41,24,2022-12-23,Approved
1679,1679,43659.43,mortgage,5.5,36,2020-11-16,Rejected
1680,1680,36700.88,auto,9.61,36,2022-07-13,Approved
1681,1681,48679.59,personal,5.49,24,2021-05-25,Approved
1682,1682,4261.46,personal,2.39,48,2020-10-15,Closed
1683,1683,34892.11,auto,5.52,24,2021-05-09,Closed
1684,1684,27130.19,mortgage,8.82,24,2022-01-20,Rejected
1685,1685,32317.67,mortgage,8.07,60,2020-02-04,Rejected
1686,1686,26132.9,mortgage,4.91,48,2021-05-09,Closed
1687,1687,34092.0,mortgage,2.91,24,2021-08-05,Approved
1688,1688,45445.9,mortgage,6.23,60,2020-07-14,Approved
1689,1689,29786.22,mortgage,9.38,36,2021-06-30,Approved
1690,1690,44924.38,mortgage,2.6,12,2022-01-10,Closed
1691,1691,39325.95,personal,8.44,48,2021-10-21,Approved
1692,1692,43381.28,personal,2.33,60,2020-02-13,Closed
1693,1693,33303.29,personal,9.28,48,2020-12-15,Rejected
1694,1694,26411.68,personal,7.24,60,2022-02-28,Approved
1695,1695,4408.16,auto,1.98,36,2020-09-23,Closed
1696,1696,41910.22,mortgage,2.82,36,2021-06-18,Approved
1697,1697,12858.53,personal,9.34,12,2020-03-14,Closed
1698,1698,2796.39,mortgage,5.57,36,2021-02-04,Approved
1699,1699,26434.49,mortgage,5.08,36,2021-06-17,Rejected
1700,1700,31993.27,mortgage,1.52,12,2021-11-19,Rejected
1701,1701,33429.74,mortgage,1.76,48,2022-06-20,Closed
1702,1702,33816.07,auto,7.22,36,2022-02-02,Closed
1703,1703,33032.4,mortgage,7.99,48,2020-06-21,Rejected
1704,1704,40601.41,personal,8.8,12,2020-09-25,Closed
1705,1705,38698.72,personal,5.53,24,2022-11-27,Rejected
1706,1706,40828.87,auto,3.96,36,2020-09-12,Approved
1707,1707,23552.84,auto,6.63,48,2021-09-29,Rejected
1708,1708,4078.12,mortgage,6.57,60,2021-10-29,Approved
1709,1709,32339.24,auto,1.31,60,2022-02-25,Closed
1710,1710,11300.52,auto,9.45,24,2021-03-08,Rejected
1711,1711,43116.56,personal,6.78,36,2021-08-17,Approved
1712,1712,36361.62,auto,1.06,36,2020-05-07,Rejected
1713,1713,38527.62,personal,9.64,36,2022-05-30,Approved
1714,1714,15034.69,personal,9.57,60,2020-03-06,Closed
1715,1715,32019.65,personal,9.51,24,2020-10-06,Closed
1716,1716,26876.11,mortgage,9.0,60,2022-01-10,Rejected
1717,1717,14154.14,personal,2.66,36,2022-10-23,Approved
1718,1718,40799.06,auto,9.79,24,2020-08-29,Closed
1719,1719,27947.96,auto,7.86,60,2020-09-23,Approved
1720,1720,10348.62,personal,6.77,36,2021-08-05,Closed
1721,1721,15957.11,personal,9.48,24,2021-05-31,Approved
1722,1722,12128.27,personal,4.43,24,2022-07-05,Approved
1723,1723,16307.6,personal,9.38,12,2021-10-23,Approved
1724,1724,10220.29,personal,6.45,24,2020-12-17,Approved
1725,1725,19185.81,auto,6.21,12,2021-07-03,Closed
1726,1726,35005.18,mortgage,6.81,36,2022-06-21,Approved
1727,1727,48005.67,personal,7.79,12,2022-05-07,Approved
1728,1728,11316.27,personal,5.0,36,2022-05-08,Rejected
1729,1729,15691.65,mortgage,9.83,36,2022-08-06,Closed
1730,1730,1105.52,personal,1.8,48,2022-08-06,Rejected
1731,1731,12039.93,auto,9.22,12,2021-10-05,Rejected
1732,1732,21504.14,auto,6.92,24,2021-02-05,Approved
1733,1733,23625.13,mortgage,9.19,24,2020-07-04,Rejected
1734,1734,14050.24,personal,4.32,36,2021-02-20,Approved
1735,1735,8365.83,personal,8.46,12,2021-09-10,Rejected
1736,1736,28590.42,auto,6.54,60,2022-06-10,Closed
1737,1737,21050.27,auto,8.48,24,2022-12-22,Closed
1738,1738,21887.03,personal,3.93,60,2021-04-17,Rejected
1739,1739,44854.05,personal,9.26,12,2022-11-20,Rejected
1740,1740,28510.7,personal,9.32,24,2020-07-26,Closed
1741,1741,20028.63,personal,5.27,60,2020-01-13,Approved
1742,1742,13435.7,personal,4.6,24,2020-06-03,Approved
1743,1743,22001.29,auto,6.18,48,2020-11-08,Approved
1744,1744,43231.55,auto,2.8,48,2020-02-21,Approved
1745,1745,48289.9,auto,5.47,36,2022-08-16,Approved
1746,1746,19484.31,auto,9.07,12,2020-08-09,Closed
1747,1747,11240.12,mortgage,4.29,24,2020-06-15,Closed
1748,1748,45811.46,auto,7.62,60,2021-07-20,Rejected
1749,1749,8077.41,personal,6.61,24,2022-09-05,Rejected
1750,1750,15571.88,auto,3.35,24,2021-04-08,Closed
1751,1751,11003.15,auto,5.79,60,2022-03-25,Approved
1752,1752,28725.65,auto,8.67,60,2021-12-03,Rejected
1753,1753,21023.42,mortgage,5.99,48,2022-01-02,Rejected
1754,1754,15071.15,auto,7.27,36,2020-04-05,Closed
1755,1755,38628.48,auto,7.98,60,2022-11-05,Rejected
1756,1756,33541.72,personal,1.44,24,2022-09-09,Approved
1757,1757,49780.06,personal,1.46,48,2022-12-30,Rejected
1758,1758,16287.42,personal,2.03,12,2020-02-01,Approved
1759,1759,42418.77,personal,2.47,48,2022-09-26,Closed
1760,1760,15822.87,mortgage,8.3,48,2020-06-19,Approved
1761,1761,1442.83,auto,4.92,48,2021-02-17,Closed
1762,1762,8393.99,mortgage,2.67,24,2021-09-20,Approved
1763,1763,25915.06,auto,5.79,60,2021-08-20,Rejected
1764,1764,40690.46,personal,7.87,36,2022-05-20,Approved
1765,1765,3813.22,auto,2.26,12,2021-06-18,Approved
1766,1766,41768.72,auto,4.1,36,2021-07-18,Closed
1767,1767,36087.65,auto,2.75,24,2022-03-12,Rejected
1768,1768,2691.44,mortgage,6.82,36,2021-03-24,Closed
1769,1769,6208.49,personal,2.23,36,2022-02-16,Rejected
1770,1770,4705.87,personal,8.03,12,2021-07-22,Approved
1771,1771,34270.66,mortgage,2.87,48,2021-11-12,Rejected
1772,1772,28490.45,mortgage,1.53,60,2022-12-11,Approved
1773,1773,18584.06,mortgage,9.2,60,2021-09-30,Approved
1774,1774,5327.27,personal,4.0,36,2020-03-03,Rejected
1775,1775,20256.09,personal,5.52,12,2021-10-09,Closed
1776,1776,34426.48,personal,1.91,60,2021-11-08,Closed
1777,1777,5577.17,mortgage,5.32,60,2020-11-23,Approved
1778,1778,42972.66,mortgage,3.0,60,2020-09-14,Approved
1779,1779,4082.52,personal,8.56,36,2020-05-10,Rejected
1780,1780,30801.49,auto,7.42,24,2022-03-03,Closed
1781,1781,10268.24,auto,6.97,36,2021-02-23,Rejected
1782,1782,5490.34,personal,8.03,36,2022-02-05,Closed
1783,1783,18393.61,auto,3.64,24,2020-01-19,Approved
1784,1784,33679.47,mortgage,5.08,60,2020-04-02,Closed
1785,1785,6931.59,personal,1.78,36,2020-07-08,Approved
1786,1786,24309.17,mortgage,1.61,48,2021-11-22,Closed
1787,1787,20899.25,auto,3.96,60,2020-09-09,Approved
1788,1788,21945.26,personal,8.4,60,2022-01-10,Approved
1789,1789,47227.42,auto,6.38,60,2020-08-15,Rejected
1790,1790,18102.47,mortgage,4.82,36,2022-11-19,Closed
1791,1791,49589.82,personal,9.7,12,2022-02-15,Closed
1792,1792,27381.17,mortgage,4.98,12,2020-04-26,Closed
1793,1793,42281.56,mortgage,5.22,24,2020-04-07,Rejected
1794,1794,18094.35,mortgage,9.93,12,2020-05-27,Rejected
1795,1795,5153.92,mortgage,2.18,60,2020-06-29,Approved
1796,1796,5135.78,personal,3.3,48,2022-04-15,Closed
1797,1797,29133.32,auto,5.08,48,2020-05-17,Rejected
1798,1798,46565.87,auto,6.14,60,2021-05-06,Approved
1799,1799,4489.82,mortgage,2.33,36,2020-11-17,Closed
1800,1800,34766.75,mortgage,3.96,36,2021-01-16,Approved
1801,1801,28599.3,mortgage,2.98,60,2020-09-11,Rejected
1802,1802,32960.28,auto,8.65,60,2021-10-11,Closed
1803,1803,11561.51,personal,8.51,24,2020-03-06,Rejected
1804,1804,4454.92,auto,3.16,36,2022-08-24,Approved
1805,1805,4661.68,auto,4.91,12,2021-03-05,Approved
