customer_id,account_type,account_balance,date_of_account_opening,last_transaction_date,branch_id
1086,current,3346.49,2017-08-26,2023-12-27,95
1087,savings,8521.79,2006-12-23,2023-06-23,24
1088,savings,6288.3,2015-10-08,2023-11-27,29
1089,current,7879.2,2005-02-28,2023-12-24,82
1090,savings,9923.87,2000-12-04,2023-01-30,71
1091,savings,1389.74,2015-11-21,2023-02-10,34
1092,current,7521.01,2017-12-15,2023-03-08,78
1093,current,7600.94,2002-06-29,2023-09-30,84
1094,savings,8759.43,2010-12-10,2023-01-26,93
1095,current,4139.85,2011-09-10,2023-04-28,37
1096,savings,8709.55,2021-12-15,2023-11-25,42
1097,savings,6434.84,2015-01-22,2023-07-28,64
1098,savings,780.84,2012-08-19,2023-12-23,95
1099,current,412.02,2002-06-15,2023-09-05,19
1100,current,4866.71,2007-07-21,2023-04-05,23
1101,savings,7879.74,2022-10-08,2023-11-10,71
1102,savings,3903.89,2001-11-28,2023-04-05,6
1103,current,8533.14,2002-11-27,2023-04-12,99
1104,savings,4972.01,2000-09-04,2023-08-02,93
1105,current,360.26,2005-04-03,2023-05-11,55
1106,current,9739.28,2004-05-30,2023-05-12,77
1107,current,4947.16,2022-10-24,2023-04-12,39
1108,current,6536.35,2011-06-24,2023-02-26,25
1109,current,2072.96,2015-10-23,2023-07-12,98
1110,savings,3043.57,2010-01-11,2023-09-12,83
1111,current,4894.42,2003-10-09,2023-06-11,4
1112,current,8576.27,2019-08-04,2023-02-01,88
1113,current,1109.35,2018-02-13,2023-06-21,33
1114,savings,7825.36,2007-11-03,2023-04-07,66
1115,current,5835.57,2012-09-04,2023-05-19,2
1116,current,5046.69,2006-05-01,2023-10-19,14
1117,current,8778.22,2013-05-11,2023-05-21,50
1118,savings,1269.39,2003-08-04,2023-11-09,11
1119,savings,9908.47,2021-06-21,2023-06-02,34
1120,savings,8560.87,2012-01-14,2023-07-17,38
1121,current,3324.8,2022-10-19,2023-12-12,92
1122,savings,4570.61,2018-02-26,2023-05-12,39
1123,savings,347.53,2009-01-25,2023-12-31,22
1124,savings,5323.29,2007-10-22,2023-01-26,42
1125,current,5522.42,2008-04-20,2023-09-26,97
1126,savings,9273.1,2006-08-03,2023-03-13,95
1127,savings,3940.46,2008-05-23,2023-10-30,57
1128,savings,5749.12,2020-11-10,2023-07-27,78
1129,current,7432.11,2021-08-04,2023-06-19,38
1130,savings,6124.31,2022-10-14,2023-08-19,9
1131,savings,1646.12,2001-09-18,2023-10-14,88
1132,savings,1800.97,2000-10-14,2023-06-17,29
1133,current,1469.56,2016-02-12,2023-08-03,69
1134,current,2255.52,2007-05-31,2023-04-26,42
1135,savings,3350.46,2005-10-04,2023-05-24,60
1136,savings,7422.71,2006-07-09,2023-11-08,39
1137,savings,703.17,2004-06-22,2023-11-26,91
1138,savings,8222.41,2004-05-30,2023-02-05,72
1139,savings,2698.38,2011-02-14,2023-08-11,93
1140,current,6172.89,2015-02-04,2023-08-24,60
1141,savings,5572.41,2021-12-28,2023-12-18,53
1142,savings,1624.82,2014-06-19,2023-12-02,76
1143,current,2944.24,2016-03-26,2023-07-03,8
1144,current,3029.62,2003-11-02,2023-08-30,21
1145,savings,6275.92,2016-12-13,2023-10-31,56
1146,current,7906.15,2004-04-02,2023-07-27,48
1147,current,9963.26,2018-06-19,2023-02-27,47
1148,savings,1049.38,2009-10-10,2023-09-28,9
1149,savings,9392.8,2017-03-27,2023-05-29,78
1150,current,5659.11,2002-08-22,2023-03-05,1
1151,savings,3632.0,2002-09-14,2023-05-15,55
1152,savings,2917.29,2020-03-02,2023-11-04,31
1153,current,2169.5,2005-10-31,2023-01-19,80
1154,savings,5615.04,2019-10-09,2023-03-27,91
1155,current,9465.57,2013-08-06,2023-06-23,11
1156,current,1903.34,2009-08-07,2023-02-07,66
1157,current,4418.05,2021-02-18,2023-05-21,60
1158,current,2118.1,2002-10-15,2023-10-27,31
1159,current,1838.74,2014-06-26,2023-07-18,50
1160,savings,8680.74,2007-11-19,2023-02-04,60
1161,current,2693.43,2018-03-24,2023-05-11,88
1162,savings,2554.92,2009-03-11,2023-08-15,62
1163,savings,9106.94,2015-09-13,2023-05-24,39
1164,current,3921.8,2004-03-26,2023-05-24,3
1165,savings,186.3,2004-05-30,2023-07-13,58
1166,current,7239.74,2010-11-21,2023-12-24,68
1167,current,5218.42,2013-12-25,2023-12-03,30
1168,savings,7763.9,2011-05-12,2023-06-15,67
1169,current,5745.92,2012-08-17,2023-01-24,68
1170,savings,3577.55,2020-12-23,2023-08-03,58
1171,savings,758.99,2012-05-08,2023-12-30,77
1172,savings,8672.77,2001-07-09,2023-11-09,53
1173,current,2150.14,2022-12-28,2023-08-24,14
1174,savings,9716.35,2010-07-30,2023-05-03,10
1175,current,2533.77,2000-04-27,2023-02-25,78
1176,savings,8287.65,2006-12-02,2023-03-27,81
1177,savings,7908.61,2010-07-18,2023-11-18,22
1178,current,4681.2,2010-04-19,2023-03-19,63
1179,savings,4076.87,2015-01-12,2023-04-02,61
1180,savings,7062.27,2017-06-11,2023-11-29,46
1181,savings,5332.67,2014-05-03,2023-09-05,37
1182,current,6356.39,2015-08-13,2023-04-12,21
1183,current,4755.13,2012-09-10,2023-12-03,89
1184,savings,5615.83,2017-01-21,2023-03-14,3
1185,savings,1972.59,2008-03-19,2023-11-14,19
1186,current,648.42,2020-04-27,2023-08-20,32
1187,current,3623.64,2015-02-06,2023-01-14,79
1188,current,4712.03,2006-02-03,2023-07-13,24
1189,savings,9069.69,2016-05-23,2023-08-22,73
1190,savings,4198.0,2008-03-12,2023-07-07,74
1191,savings,4395.8,2013-04-24,2023-10-04,48
1192,savings,6780.83,2009-06-02,2023-01-30,96
1193,savings,2147.18,2005-06-19,2023-01-25,58
1194,savings,8729.23,2002-12-10,2023-07-06,40
1195,current,4333.65,2020-08-11,2023-08-19,7
1196,current,9314.79,2002-05-16,2023-12-21,46
1197,savings,2785.56,2010-05-10,2023-05-14,91
1198,current,4709.36,2011-01-04,2023-05-11,15
1199,savings,7803.8,2011-06-15,2023-04-22,85
1200,savings,5603.68,2020-06-13,2023-05-09,74
1201,savings,6646.33,2001-08-13,2023-03-06,87
1202,current,2878.89,2019-09-09,2023-01-26,5
1203,savings,3351.75,2006-02-02,2023-01-18,59
1204,current,5125.37,2020-02-19,2023-05-14,70
1205,current,2104.55,2014-08-08,2023-07-22,22
1206,savings,1350.43,2016-10-16,2023-09-11,28
1207,current,8453.64,2013-04-07,2023-02-09,54
1208,savings,7771.06,2013-06-05,2023-01-30,19
1209,current,9327.36,2013-05-30,2023-03-19,14
1210,savings,5906.86,2006-10-31,2023-11-26,48
1211,savings,4260.63,2022-11-17,2023-09-06,7
1212,savings,1119.91,2006-10-19,2023-10-14,79
1213,savings,8519.63,2009-11-10,2023-06-13,32
1214,savings,4616.97,2009-02-09,2023-12-01,22
1215,current,5655.22,2005-06-23,2023-02-17,46
1216,current,3203.88,2014-05-22,2023-03-19,85
1217,savings,5286.34,2012-07-08,2023-04-21,83
1218,current,7839.35,2018-11-18,2023-12-09,13
1219,current,7151.37,2014-04-30,2023-09-30,22
1220,savings,9890.33,2006-06-22,2023-10-10,10
1221,savings,5006.92,2022-03-29,2023-12-30,44
1222,savings,5344.03,2015-12-16,2023-09-11,24
1223,savings,621.99,2003-04-25,2023-05-06,59
1224,savings,3954.89,2018-09-29,2023-06-20,62
1225,current,9228.83,2004-12-03,2023-07-22,72
1226,current,3569.71,2001-06-30,2023-05-09,72
1227,current,7684.51,2022-07-17,2023-10-07,55
1228,savings,9778.23,2004-10-14,2023-01-08,49
1229,current,1355.8,2020-05-27,2023-10-13,50
1230,savings,3406.53,2017-08-16,2023-01-18,19
1231,savings,4796.3,2018-12-05,2023-11-29,82
1232,savings,2450.01,2004-04-09,2023-05-02,58
1233,savings,223.12,2010-05-05,2023-05-06,97
1234,current,4739.18,2016-12-24,2023-08-16,48
1235,savings,5412.5,2021-04-25,2023-03-24,93
1236,savings,6291.8,2007-01-10,2023-07-07,96
1237,savings,8289.43,2021-07-05,2023-06-03,72
1238,current,2605.12,2019-03-21,2023-05-04,96
1239,current,704.26,2004-11-02,2023-12-20,12
1240,savings,989.37,2003-08-13,2023-11-05,86
1241,current,5024.35,2010-10-19,2023-04-05,20
1242,current,9230.14,2014-10-25,2023-05-02,45
1243,savings,9823.89,2019-07-31,2023-12-28,26
1244,current,2130.01,2016-03-05,2023-03-12,81
1245,current,1604.48,2012-11-05,2023-04-14,98
1246,current,3599.37,2017-06-02,2023-06-03,31
1247,savings,4692.51,2019-04-15,2023-09-01,82
1248,savings,8099.85,2016-06-09,2023-06-10,59
1249,current,7768.61,2010-06-07,2023-06-10,3
1250,current,9234.39,2016-09-14,2023-06-29,18
1251,current,8595.2,2002-04-06,2023-06-17,84
1252,current,4444.05,2010-12-17,2023-02-23,21
1253,savings,288.33,2012-08-02,2023-08-27,57
1254,current,2442.24,2021-01-06,2023-12-20,99
1255,current,6139.54,2008-07-27,2023-02-18,42
1256,current,5064.79,2002-12-16,2023-12-26,62
1257,savings,2477.59,2008-07-05,2023-05-14,30
1258,current,1402.83,2010-04-27,2023-10-16,61
1259,current,2238.52,2013-05-27,2023-05-13,36
1260,savings,2671.47,2009-09-04,2023-05-26,55
1261,current,8686.18,2021-07-17,2023-05-11,4
1262,current,7131.59,2005-07-20,2023-12-20,15
1263,current,5568.09,2010-02-09,2023-05-02,71
1264,savings,307.32,2016-07-01,2023-01-02,96
1265,savings,8229.84,2007-04-14,2023-03-06,97
1266,current,5569.39,2017-03-21,2023-10-18,57
1267,current,6310.67,2006-03-02,2023-11-20,63
1268,savings,749.9,2005-07-19,2023-02-04,77
1269,savings,8167.02,2003-06-08,2023-11-24,64
1270,current,8337.08,2020-08-08,2023-10-12,17
1271,current,8845.09,2018-07-12,2023-11-30,53
1272,current,5328.09,2013-03-18,2023-10-25,40
1273,savings,4001.04,2000-12-21,2023-04-23,70
1274,savings,823.16,2017-03-30,2023-04-04,50
1275,savings,2019.46,2007-07-02,2023-04-24,68
1276,savings,2333.13,2008-08-14,2023-01-07,15
1277,savings,720.63,2010-10-05,2023-01-22,72
1278,current,1628.31,2020-12-09,2023-02-26,34
1279,current,8879.35,2013-01-18,2023-06-22,30
1280,savings,5499.49,2014-05-25,2023-07-01,87
1281,savings,7668.46,2012-04-23,2023-01-02,73
1282,current,2822.74,2017-02-17,2023-11-09,24
1283,savings,1432.52,2022-02-21,2023-04-28,8
1284,savings,3795.21,2016-09-16,2023-03-25,57
1285,current,7950.55,2014-01-19,2023-11-27,70
1286,current,3043.58,2022-02-19,2023-10-17,25
1287,current,2124.9,2019-09-06,2023-02-13,77
1288,current,321.73,2011-10-20,2023-03-10,34
1289,current,6277.71,2014-05-30,2023-02-22,25
1290,savings,4414.64,2006-12-12,2023-12-16,18
1291,savings,2661.69,2013-09-07,2023-10-16,73
1292,savings,5245.57,2022-09-25,2023-11-28,97
1293,current,7036.18,2010-03-26,2023-11-21,70
1294,current,2549.92,2011-06-13,2023-05-09,14
1295,current,6126.83,2012-03-14,2023-06-12,6
1296,current,2675.51,2001-04-28,2023-09-08,82
1297,savings,9867.94,2008-06-29,2023-01-25,90
1298,current,7350.66,2020-08-10,2023-05-12,36
1299,current,6066.32,2000-06-16,2023-11-25,36
1300,savings,1806.07,2020-05-25,2023-04-28,75
1301,current,5905.3,2019-04-19,2023-08-24,18
1302,current,8024.52,2019-06-25,2023-04-25,15
1303,savings,7397.36,2021-12-24,2023-05-05,94
1304,current,7802.45,2009-01-04,2023-07-14,89
1305,current,3246.22,2004-10-01,2023-04-04,16
1306,current,3349.81,2019-12-07,2023-07-31,76
1307,savings,5434.95,2016-09-06,2023-05-07,14
1308,current,2858.71,2002-04-26,2023-05-18,47
1309,savings,1218.83,2002-06-06,2023-05-28,54
1310,savings,4665.11,2017-10-25,2023-10-23,58
1311,current,119.05,2011-02-05,2023-03-16,77
1312,current,7631.51,2008-07-23,2023-01-15,30
1313,savings,7521.9,2011-09-04,2023-06-05,46
1314,current,5563.97,2004-12-22,2023-12-30,16
1315,savings,7501.43,2008-09-15,2023-02-04,1
1316,savings,6282.83,2013-09-29,2023-01-07,41
1317,savings,7004.81,2008-01-22,2023-07-01,93
1318,savings,740.09,2016-12-01,2023-06-19,27
1319,current,8824.53,2018-10-20,2023-10-21,77
1320,current,6474.92,2010-10-11,2023-07-30,62
1321,savings,6145.25,2016-12-24,2023-11-16,81
1322,savings,3933.69,2015-05-12,2023-02-26,28
1323,savings,378.54,2010-03-31,2023-12-30,20
1324,savings,9024.47,2007-10-28,2023-05-04,55
1325,current,9858.09,2010-09-01,2023-07-13,51
1326,savings,8097.09,2015-01-09,2023-03-24,69
1327,savings,9158.89,2013-11-30,2023-07-20,88
1328,savings,1297.48,2020-06-23,2023-09-09,73
1329,savings,1373.88,2016-08-09,2023-12-03,97
1330,current,8808.1,2003-05-22,2023-01-02,34
1331,savings,669.31,2008-11-03,2023-09-27,27
1332,savings,1022.71,2011-12-26,2023-08-29,97
1333,savings,8186.79,2005-12-17,2023-05-26,38
1334,savings,5614.05,2015-01-03,2023-11-22,29
1335,savings,3978.1,2008-01-02,2023-03-17,35
1336,current,5579.14,2017-07-16,2023-08-18,20
1337,savings,8799.6,2014-06-10,2023-11-30,19
1338,savings,7595.61,2003-08-21,2023-09-26,5
1339,savings,6946.91,2014-09-11,2023-03-14,25
1340,savings,9771.17,2003-12-04,2023-04-16,93
1341,current,5260.94,2005-01-30,2023-08-12,26
1342,current,162.61,2004-03-12,2023-01-10,51
1343,current,4347.43,2018-10-14,2023-10-10,66
1344,savings,1056.06,2013-08-03,2023-09-27,61
1345,current,1252.89,2004-02-04,2023-09-22,15
1346,savings,2623.52,2022-09-02,2023-05-17,45
1347,current,3875.54,2005-04-12,2023-08-06,6
1348,current,4867.84,2016-02-19,2023-08-12,58
1349,savings,1781.22,2021-02-23,2023-12-27,1
1350,current,3186.03,2005-02-10,2023-10-18,73
1351,savings,2837.74,2022-04-09,2023-06-03,43
1352,current,3715.95,2010-09-10,2023-06-18,16
1353,current,1169.11,2015-02-20,2023-12-31,14
1354,savings,4033.68,2013-11-28,2023-04-16,74
1355,current,5588.07,2010-05-01,2023-05-01,19
1356,current,1059.79,2001-04-13,2023-03-08,51
1357,current,5255.63,2022-05-10,2023-10-13,8
1358,savings,7583.54,2012-08-22,2023-10-12,48
1359,savings,181.57,2004-08-12,2023-03-25,12
1360,current,570.53,2000-10-11,2023-11-20,70
1361,current,4718.1,2013-07-03,2023-01-14,35
1362,savings,8740.5,2015-02-02,2023-12-31,70
1363,savings,9978.11,2006-10-20,2023-06-29,6
1364,current,1024.6,2003-03-08,2023-02-08,99
1365,savings,281.59,2004-04-20,2023-10-04,11
1366,current,2364.82,2010-12-23,2023-11-23,38
1367,savings,4727.96,2021-07-12,2023-01-06,91
1368,savings,5760.78,2012-12-25,2023-07-02,26
1369,current,9737.5,2001-01-24,2023-02-09,28
1370,savings,8895.79,2001-07-10,2023-07-17,72
1371,current,5664.78,2017-12-06,2023-06-02,89
1372,savings,3680.97,2005-06-23,2023-09-09,83
1373,current,3280.84,2021-03-29,2023-08-17,80
1374,current,5768.98,2006-11-09,2023-03-30,50
1375,savings,7241.39,2009-08-26,2023-01-22,58
1376,savings,4868.49,2016-10-25,2023-11-08,26
1377,savings,3113.55,2014-08-03,2023-10-29,44
1378,savings,6170.34,2003-06-30,2023-04-30,15
1379,current,5623.63,2020-01-23,2023-07-03,76
1380,savings,4330.95,2008-12-10,2023-07-25,24
1381,savings,7508.72,2017-03-19,2023-03-31,77
1382,savings,2893.99,2011-07-27,2023-04-26,59
1383,savings,4900.76,2005-07-28,2023-06-12,57
1384,current,9409.36,2015-11-28,2023-04-14,17
1385,savings,7256.0,2003-09-14,2023-05-28,77
1386,current,3940.92,2015-06-12,2023-09-28,81
1387,savings,5507.16,2008-01-26,2023-04-20,1
1388,current,4114.27,2011-06-12,2023-07-19,11
1389,current,1214.23,2013-08-04,2023-10-07,20
1390,savings,3415.88,2016-10-28,2023-08-13,31
1391,current,8618.39,2000-04-30,2023-03-21,99
1392,current,4665.9,2004-01-20,2023-09-08,39
1393,current,5887.91,2022-06-14,2023-08-08,63
1394,current,1896.32,2021-05-18,2023-10-27,6
1395,current,3626.69,2012-01-25,2023-05-22,99
1396,current,9299.13,2021-11-06,2023-03-14,28
1397,savings,3211.03,2001-05-14,2023-07-24,51
1398,current,2580.55,2019-04-23,2023-08-10,53
1399,current,653.41,2016-07-04,2023-06-09,44
1400,current,1062.59,2011-08-11,2023-03-21,65
1401,savings,5889.41,2012-04-23,2023-04-25,80
1402,savings,6634.32,2008-02-22,2023-01-25,12
1403,savings,6451.65,2015-07-21,2023-06-26,28
1404,current,5444.31,2002-01-24,2023-10-06,79
1405,savings,4960.62,2014-07-28,2023-10-20,72
1406,savings,814.2,2016-09-03,2023-08-08,68
1407,savings,8422.88,2006-05-03,2023-01-03,95
1408,current,5179.5,2021-07-29,2023-11-12,30
1409,savings,1405.96,2006-04-16,2023-11-11,35
1410,savings,1444.91,2012-05-31,2023-02-02,6
1411,current,5178.27,2010-01-27,2023-07-01,85
1412,current,2521.31,2001-01-21,2023-02-08,30
1413,savings,9227.45,2004-01-25,2023-06-02,80
1414,current,5039.59,2006-12-18,2023-03-04,63
1415,savings,9786.34,2012-11-24,2023-03-30,8
1416,current,7368.17,2019-07-08,2023-04-13,91
1417,savings,8125.92,2016-09-28,2023-12-07,33
1418,current,3949.9,2022-10-20,2023-07-06,43
1419,savings,1426.81,2005-08-11,2023-06-08,76
1420,current,6927.99,2014-05-05,2023-02-18,43
1421,savings,4130.0,2002-05-06,2023-08-10,45
1422,savings,9493.93,2003-02-17,2023-12-25,87
1423,savings,2016.96,2007-10-08,2023-07-07,54
1424,savings,6302.38,2022-11-01,2023-09-10,65
1425,current,8674.01,2019-02-15,2023-12-31,7
1426,savings,4088.01,2006-03-16,2023-07-11,36
1427,current,9541.31,2017-04-27,2023-09-01,25
1428,savings,858.5,2000-07-16,2023-03-12,85
1429,savings,5910.56,2009-06-07,2023-12-13,37
1430,savings,7796.13,2015-03-25,2023-03-18,12
1431,current,2097.89,2017-10-21,2023-08-09,32
1432,savings,672.79,2015-01-26,2023-12-09,49
1433,savings,890.99,2019-11-22,2023-09-21,38
1434,savings,3260.37,2020-06-15,2023-09-26,56
1435,savings,2309.4,2022-12-30,2023-10-09,80
1436,savings,2316.51,2015-01-25,2023-08-09,65
1437,current,4639.36,2006-06-10,2023-04-01,26
1438,current,940.84,2007-08-07,2023-02-25,57
1439,savings,9955.46,2016-02-10,2023-04-16,14
1440,savings,6988.5,2009-05-19,2023-10-14,56
1441,savings,399.9,2022-10-08,2023-09-30,70
1442,savings,6949.85,2002-05-10,2023-10-20,41
1443,current,7939.1,2003-08-07,2023-02-16,51
1444,current,1988.55,2012-06-20,2023-11-03,84
1445,savings,8418.74,2002-11-23,2023-04-24,67
1446,savings,6156.47,2018-11-08,2023-02-27,12
1447,current,8226.47,2022-03-27,2023-02-13,97
1448,savings,7195.27,2012-02-23,2023-12-20,49
1449,savings,7075.82,2021-08-03,2023-08-19,1
1450,savings,1666.59,2004-04-22,2023-09-24,19
1451,savings,3226.39,2019-09-14,2023-01-12,66
1452,savings,5280.13,2019-08-26,2023-07-24,58
1453,current,1214.21,2004-12-13,2023-02-23,87
1454,current,4837.08,2019-06-10,2023-02-03,72
1455,current,4508.67,2017-01-18,2023-09-05,98
1456,current,2396.04,2004-06-04,2023-05-16,4
1457,savings,2077.21,2012-10-22,2023-08-18,8
1458,current,2549.0,2013-08-18,2023-12-22,27
1459,savings,6090.56,2010-09-05,2023-10-05,26
1460,current,4208.03,2002-05-20,2023-09-18,97
1461,savings,4198.2,2000-10-26,2023-01-20,43
1462,current,1899.16,2006-03-19,2023-08-03,40
1463,current,7894.92,2011-11-07,2023-08-20,50
1464,current,7033.76,2006-02-03,2023-04-28,67
1465,savings,4347.84,2000-03-14,2023-02-18,73
1466,savings,1507.8,2020-05-30,2023-04-29,74
1467,savings,7175.54,2019-04-03,2023-05-27,29
1468,savings,8998.56,2003-10-01,2023-08-06,85
1469,current,1864.79,2003-12-26,2023-08-16,42
1470,current,6066.34,2006-03-15,2023-09-20,18
1471,savings,4300.66,2021-02-08,2023-12-02,81
1472,savings,967.74,2018-07-08,2023-01-10,21
1473,current,7285.69,2007-10-19,2023-12-29,67
1474,current,804.36,2001-12-14,2023-05-30,62
1475,current,7052.09,2020-06-09,2023-08-06,27
1476,current,2883.41,2019-09-24,2023-05-13,96
1477,current,5700.03,2014-11-19,2023-07-23,93
1478,current,1688.49,2021-09-14,2023-01-24,47
1479,current,3771.88,2002-03-26,2023-05-23,93
1480,savings,1130.49,2004-11-10,2023-12-10,26
1481,savings,4726.31,2020-01-24,2023-08-04,9
1482,savings,2211.58,2014-06-12,2023-08-22,91
1483,savings,1960.51,2010-05-21,2023-02-24,12
1484,savings,1160.81,2007-12-24,2023-12-20,16
1485,savings,7677.8,2021-04-30,2023-06-20,47
1486,savings,6431.25,2017-10-23,2023-06-22,56
1487,current,1653.35,2012-07-08,2023-10-08,66
1488,current,4777.05,2003-03-13,2023-05-24,51
1489,savings,6642.76,2020-07-19,2023-09-04,27
1490,current,8792.88,2006-09-01,2023-01-29,73
1491,savings,689.76,2004-10-14,2023-11-16,66
1492,savings,3687.31,2022-10-15,2023-05-04,62
1493,savings,6197.94,2007-04-28,2023-06-22,71
1494,savings,254.61,2006-09-17,2023-08-22,8
1495,current,2510.91,2012-02-01,2023-12-31,38
1496,savings,7474.52,2013-01-11,2023-01-26,6
1497,savings,3621.79,2016-07-18,2023-03-26,59
1498,savings,936.5,2006-12-27,2023-02-19,19
1499,current,6303.29,2022-11-04,2023-06-04,79
1500,current,2575.52,2008-12-27,2023-04-10,56
1501,savings,7046.38,2017-08-02,2023-03-21,28
1502,current,9011.73,2003-01-30,2023-01-29,94
1503,savings,5325.8,2017-11-13,2023-05-15,91
1504,current,6031.52,2003-10-29,2023-03-03,10
1505,savings,5192.62,2007-09-13,2023-03-12,45
1506,savings,8192.68,2000-10-07,2023-10-17,95
1507,savings,2492.97,2018-02-18,2023-05-13,65
1508,current,4075.28,2021-03-31,2023-04-27,50
1509,current,8960.81,2000-09-29,2023-01-08,32
1510,savings,7264.1,2020-11-15,2023-07-19,61
1511,current,3268.85,2020-07-20,2023-02-12,16
1512,current,8343.06,2001-06-04,2023-06-29,6
1513,savings,2464.36,2004-09-22,2023-11-26,66
1514,savings,6378.38,2011-07-01,2023-09-14,62
1515,current,9568.92,2014-04-25,2023-02-07,66
1516,savings,5789.64,2019-12-14,2023-09-20,67
1517,current,8014.72,2013-09-06,2023-12-03,19
1518,savings,7380.76,2014-09-30,2023-07-03,4
1519,savings,8670.64,2005-06-05,2023-10-07,43
1520,savings,9690.77,2018-03-06,2023-10-18,18
1521,savings,320.93,2011-10-22,2023-07-20,82
1522,savings,375.91,2015-10-08,2023-02-11,46
1523,savings,5984.78,2010-09-26,2023-10-27,46
1524,savings,9547.03,2010-03-23,2023-01-04,85
1525,savings,4908.26,2021-03-11,2023-12-30,21
1526,current,8413.82,2005-08-07,2023-04-29,30
1527,current,7702.29,2001-10-31,2023-03-18,64
1528,current,5032.7,2016-10-06,2023-10-07,41
1529,current,5180.41,2004-07-03,2023-11-23,17
1530,current,4416.73,2009-06-03,2023-05-03,5
1531,current,2596.77,2002-07-08,2023-12-13,5
1532,current,8601.25,2020-03-18,2023-12-16,73
1533,current,2174.74,2014-11-09,2023-06-05,75
1534,savings,9078.51,2005-10-13,2023-11-25,48
1535,savings,3661.3,2010-10-26,2023-04-13,78
1536,current,362.32,2001-02-15,2023-12-25,38
1537,current,1766.94,2020-04-24,2023-12-07,6
1538,savings,8889.47,2014-06-03,2023-04-12,58
1539,savings,1371.6,2009-01-12,2023-02-14,14
1540,savings,7413.86,2007-10-29,2023-12-11,72
1541,savings,1909.86,2007-07-13,2023-03-11,94
1542,current,5039.44,2017-04-15,2023-02-18,59
1543,current,2131.55,2002-01-23,2023-04-29,65
1544,savings,3398.34,2004-01-26,2023-12-06,89
1545,current,1335.74,2009-03-25,2023-10-23,13
1546,current,5604.42,2014-06-08,2023-01-18,27
1547,current,3721.67,2020-06-02,2023-02-16,25
1548,current,3718.29,2006-01-15,2023-01-01,56
1549,savings,481.88,2006-06-27,2023-06-10,68
1550,savings,1447.67,2019-08-14,2023-10-22,59
1551,current,7104.55,2020-02-11,2023-04-22,95
1552,current,2993.97,2010-04-28,2023-01-23,49
1553,current,4476.48,2020-09-20,2023-09-01,18
1554,savings,7654.37,2002-12-27,2023-09-27,81
1555,current,4503.1,2021-11-25,2023-09-10,75
1556,current,2333.53,2002-04-23,2023-10-20,76
1557,savings,5543.26,2017-05-24,2023-03-12,3
1558,savings,8031.94,2002-05-27,2023-03-17,79
1559,current,6036.45,2016-09-13,2023-06-14,57
1560,savings,4259.79,2017-10-30,2023-09-20,6
1561,current,1343.68,2015-07-26,2023-04-19,69
1562,savings,2562.26,2009-12-10,2023-06-29,31
1563,savings,9466.58,2004-04-10,2023-05-25,8
1564,savings,7740.9,2014-11-30,2023-07-09,10
1565,savings,966.96,2005-11-24,2023-06-14,3
1566,savings,154.59,2000-07-22,2023-01-14,12
1567,savings,1836.65,2012-10-20,2023-09-01,92
1568,current,9444.52,2016-08-23,2023-11-07,76
1569,current,5842.39,2002-05-13,2023-02-26,94
1570,savings,8402.73,2010-02-26,2023-01-04,19
1571,savings,4705.73,2019-01-31,2023-08-02,21
1572,current,8283.7,2013-11-10,2023-02-18,81
1573,current,435.77,2012-01-24,2023-03-22,14
1574,savings,4325.51,2006-05-01,2023-02-04,75
1575,savings,3838.19,2007-04-12,2023-06-30,29
1576,current,9817.31,2011-10-25,2023-06-09,7
1577,savings,3074.71,2004-02-09,2023-12-24,49
1578,current,4227.48,2001-06-03,2023-08-05,65
1579,savings,7612.13,2000-12-28,2023-09-23,7
1580,savings,8819.06,2004-01-16,2023-09-08,14
1581,savings,8796.04,2005-07-05,2023-04-23,16
1582,savings,4005.66,2009-02-06,2023-07-09,99
1583,current,9490.69,2016-01-12,2023-01-02,16
1584,current,6569.74,2022-06-05,2023-03-04,85
1585,current,8526.24,2014-05-30,2023-04-30,13
1586,current,9270.14,2001-06-14,2023-09-02,82
1587,current,2412.64,2011-05-10,2023-09-29,29
1588,current,5042.07,2007-05-26,2023-05-11,85
1589,savings,5919.19,2004-06-19,2023-08-05,73
1590,savings,8044.13,2002-04-26,2023-01-18,95
1591,current,4071.54,2021-06-24,2023-08-19,61
1592,savings,2183.45,2004-06-07,2023-10-25,37
1593,current,7458.02,2005-02-13,2023-08-20,17
1594,current,5964.11,2006-02-24,2023-05-04,31
1595,savings,8993.16,2006-01-06,2023-02-19,59
1596,current,6584.8,2016-12-15,2023-06-26,88
1597,savings,266.59,2003-09-25,2023-01-03,47
1598,current,9669.85,2009-11-11,2023-03-13,6
1599,current,5971.8,2022-07-25,2023-05-05,32
1600,current,5999.18,2001-01-10,2023-01-05,31
1601,savings,9101.69,2000-01-23,2023-07-04,18
1602,savings,6671.71,2007-04-26,2023-03-25,9
1603,savings,4845.28,2002-10-26,2023-06-02,3
1604,savings,1162.12,2011-12-24,2023-07-17,71
1605,current,9625.77,2001-01-27,2023-08-08,26
1606,savings,877.03,2009-08-18,2023-01-23,13
1607,savings,1785.97,2016-10-07,2023-05-18,34
1608,savings,8213.41,2020-07-15,2023-06-10,43
1609,savings,4955.01,2013-06-24,2023-03-14,93
1610,current,1864.86,2000-03-27,2023-07-14,33
1611,savings,2933.0,2012-04-11,2023-04-07,69
1612,current,9940.74,2004-07-01,2023-03-15,36
1613,savings,5881.8,2013-03-25,2023-01-27,79
