customer_id,feedback_id,feedback_date,feedback_type,resolution_status,resolution_date,anomaly
1182,1182,2023-06-16,Praise,Pending,2023-09-29,1
1183,1183,2023-09-30,Praise,Resolved,2023-04-01,1
1184,1184,2023-09-20,Complaint,Resolved,2023-10-20,1
1185,1185,2023-02-17,Praise,Pending,2023-01-30,1
1186,1186,2023-03-01,Praise,Pending,2023-09-14,1
1187,1187,2023-11-25,Praise,Pending,2023-03-16,1
1188,1188,2023-11-07,Praise,Pending,2023-12-19,1
1189,1189,2023-01-03,Praise,Resolved,2023-08-31,1
1190,1190,2023-06-24,Complaint,Pending,2023-10-12,1
1191,1191,2023-12-07,Complaint,Resolved,2023-08-08,1
1192,1192,2023-03-18,Suggestion,Resolved,2023-08-09,1
1193,1193,2023-11-27,Praise,Resolved,2023-06-23,1
1194,1194,2023-12-09,Praise,Pending,2023-05-19,1
1195,1195,2023-07-25,Complaint,Resolved,2023-05-26,1
1196,1196,2023-07-29,Suggestion,Resolved,2023-06-30,1
1197,1197,2023-09-23,Praise,Resolved,2023-12-30,1
1198,1198,2023-01-26,Praise,Resolved,2023-07-08,1
1199,1199,2023-07-17,Complaint,Pending,2023-10-06,1
1200,1200,2023-10-06,Complaint,Pending,2023-02-04,1
1201,1201,2023-08-20,Praise,Resolved,2023-04-10,1
1202,1202,2023-05-13,Complaint,Pending,2023-05-18,1
1203,1203,2023-12-25,Suggestion,Pending,2023-02-27,1
1204,1204,2023-12-24,Complaint,Pending,2023-01-23,1
1205,1205,2023-10-11,Complaint,Pending,2023-11-30,1
1206,1206,2023-07-23,Praise,Pending,2023-10-29,1
1207,1207,2023-11-27,Suggestion,Pending,2023-07-05,1
1208,1208,2023-03-30,Praise,Pending,2023-10-01,1
1209,1209,2023-10-15,Praise,Resolved,2023-07-26,-1
1210,1210,2023-06-23,Complaint,Resolved,2023-02-13,1
1211,1211,2023-08-24,Suggestion,Pending,2023-05-22,1
1212,1212,2023-09-08,Suggestion,Resolved,,1
1213,1213,2023-03-14,Suggestion,Pending,2023-07-25,1
1214,1214,2023-09-05,Suggestion,Resolved,2023-02-22,1
1215,1215,2023-10-05,Complaint,Resolved,2023-01-27,1
1216,1216,2023-09-25,Praise,Pending,2023-12-14,1
1217,1217,2023-11-10,Complaint,Pending,2023-07-21,1
1218,1218,2023-04-17,Praise,Resolved,2023-11-22,1
1219,1219,2023-07-15,Complaint,Resolved,2023-12-14,1
1220,1220,2023-05-15,Complaint,Resolved,2023-04-30,1
1221,1221,2023-05-12,Complaint,Pending,2023-10-29,1
1222,1222,2023-03-05,Praise,Pending,2023-12-16,1
1223,1223,2023-07-27,Suggestion,Resolved,2023-06-17,1
1224,1224,2023-05-04,Complaint,Resolved,2023-11-06,1
1225,1225,2023-04-07,Praise,Pending,2023-11-11,1
1226,1226,2023-11-21,Praise,Pending,2023-11-04,1
1227,1227,2023-03-09,Suggestion,Resolved,2023-02-05,1
1228,1228,2023-04-03,Complaint,Pending,2023-09-16,1
1229,1229,2023-10-02,Complaint,Resolved,2023-04-25,1
1230,1230,2023-04-08,Praise,Pending,2023-04-18,1
1231,1231,2023-03-21,Praise,Resolved,2023-10-27,-1
1232,1232,2023-10-23,Suggestion,Pending,2023-08-24,1
1233,1233,2023-11-09,Complaint,Pending,2023-07-14,1
1234,1234,2023-03-07,Complaint,Resolved,2023-10-27,1
1235,1235,2023-09-22,Praise,Resolved,2023-01-28,1
1236,1236,2023-03-24,Praise,Resolved,2023-05-24,1
1237,1237,2023-08-22,Suggestion,Resolved,2023-09-24,1
1238,1238,2023-06-06,Complaint,Resolved,2023-02-01,1
1239,1239,2023-01-18,Praise,Resolved,2023-10-09,1
1240,1240,2023-05-15,Complaint,Resolved,,1
1241,1241,2023-08-31,Praise,Resolved,2023-02-04,1
1242,1242,2023-07-23,Praise,Resolved,,1
1243,1243,2023-03-20,Praise,Resolved,2023-02-03,1
1244,1244,2023-05-23,Suggestion,Resolved,2023-01-28,1
1245,1245,2023-11-07,Suggestion,Resolved,2023-02-28,1
1246,1246,2023-01-08,Suggestion,Resolved,2023-08-28,1
1247,1247,2023-02-25,Suggestion,Resolved,2023-11-28,1
1248,1248,2023-05-28,Complaint,Pending,2023-04-01,1
1249,1249,2023-09-16,Praise,Pending,2023-05-25,1
1250,1250,2023-07-22,Praise,Resolved,2023-10-08,1
1251,1251,2023-07-06,Suggestion,Resolved,2023-01-13,1
1252,1252,2023-04-28,Praise,Pending,2023-03-21,1
1253,1253,2023-06-22,Suggestion,Resolved,2023-05-14,1
1254,1254,2023-08-14,Praise,Pending,2023-01-24,1
1255,1255,2023-06-07,Suggestion,Pending,2023-04-02,1
1256,1256,2023-10-19,Complaint,Pending,2023-03-31,1
1257,1257,2023-12-20,Complaint,Resolved,2023-11-07,1
1258,1258,2023-06-12,Complaint,Pending,2023-05-23,1
1259,1259,2023-09-15,Suggestion,Resolved,2023-11-16,1
1260,1260,2023-05-29,Praise,Pending,2023-06-30,1
1261,1261,2023-07-19,Praise,Pending,2023-06-10,1
1262,1262,2023-01-22,Suggestion,Pending,2023-06-03,1
1263,1263,2023-10-26,Suggestion,Resolved,2023-09-06,1
1264,1264,2023-07-04,Praise,Pending,2023-10-26,1
1265,1265,2023-01-22,Complaint,Resolved,2023-01-11,1
1266,1266,2023-09-12,Suggestion,Resolved,2023-02-05,1
1267,1267,2023-10-20,Complaint,Resolved,2023-11-18,-1
1268,1268,2023-01-26,Suggestion,Pending,2023-07-23,1
1269,1269,2023-09-23,Suggestion,Pending,2023-08-17,1
1270,1270,2023-07-27,Complaint,Resolved,2023-10-27,1
1271,1271,2023-03-06,Praise,Resolved,,1
1272,1272,2023-11-20,Praise,Pending,2023-12-15,1
1273,1273,2023-06-01,Complaint,Pending,2023-03-14,1
1274,1274,2023-05-23,Suggestion,Resolved,2023-01-01,1
1275,1275,2023-09-18,Suggestion,Resolved,2023-03-06,1
1276,1276,2023-02-27,Complaint,Pending,2023-03-05,1
1277,1277,2023-12-26,Complaint,Pending,2023-09-04,-1
1278,1278,2023-05-09,Praise,Resolved,2023-09-19,-1
1279,1279,2023-04-19,Praise,Pending,2023-07-30,1
1280,1280,2023-05-27,Suggestion,Pending,2023-03-31,1
1281,1281,2023-02-23,Praise,Pending,2023-04-25,1
1282,1282,2023-07-27,Complaint,Resolved,2023-07-12,1
1283,1283,2023-08-30,Praise,Resolved,2023-04-10,1
1284,1284,2023-04-24,Complaint,Pending,2023-09-17,1
1285,1285,2023-06-26,Praise,Pending,2023-01-16,1
1286,1286,2023-05-10,Suggestion,Resolved,2023-03-29,1
1287,1287,2023-07-02,Praise,Pending,2023-06-24,1
1288,1288,2023-02-23,Praise,Resolved,2023-12-03,1
1289,1289,2023-08-01,Complaint,Pending,2023-11-30,1
1290,1290,2023-11-26,Complaint,Resolved,2023-10-11,1
1291,1291,2023-04-27,Complaint,Resolved,2023-01-15,1
1292,1292,2023-09-27,Suggestion,Resolved,2023-08-28,1
1293,1293,2023-05-28,Suggestion,Resolved,2023-07-29,1
1294,1294,2023-03-20,Praise,Resolved,2023-04-07,1
1295,1295,2023-10-12,Complaint,Pending,2023-10-04,1
1296,1296,2023-04-15,Praise,Resolved,2023-10-17,1
1297,1297,2023-09-12,Complaint,Pending,2023-01-09,1
1298,1298,2023-03-21,Praise,Pending,2023-11-26,1
1299,1299,2023-02-23,Suggestion,Resolved,2023-05-12,1
1300,1300,2023-12-27,Complaint,Resolved,2023-04-04,1
1301,1301,2023-02-27,Suggestion,Resolved,2023-10-21,1
1302,1302,2023-07-27,Suggestion,Resolved,2023-03-22,1
1303,1303,2023-07-16,Suggestion,Resolved,2023-10-27,1
1304,1304,2023-05-08,Praise,Pending,2023-11-09,1
1305,1305,2023-06-04,Praise,Resolved,2023-01-23,1
1306,1306,2023-11-11,Praise,Pending,2023-07-16,1
1307,1307,2023-02-24,Suggestion,Resolved,2023-04-09,1
1308,1308,2023-06-09,Praise,Resolved,2023-10-08,1
1309,1309,2023-09-19,Suggestion,Pending,2023-05-31,1
1310,1310,2023-06-29,Praise,Resolved,2023-04-08,1
1311,1311,2023-10-26,Suggestion,Pending,2023-12-01,1
1312,1312,2023-01-11,Suggestion,Pending,2023-01-11,1
1313,1313,2023-07-19,Complaint,Resolved,2023-02-25,1
1314,1314,2023-10-04,Complaint,Pending,2023-02-24,1
1315,1315,2023-08-22,Suggestion,Pending,2023-11-07,1
1316,1316,2023-03-19,Suggestion,Resolved,2023-03-15,1
1317,1317,2023-06-02,Complaint,Resolved,2023-01-03,1
1318,1318,2023-05-22,Praise,Resolved,2023-12-13,1
1319,1319,2023-05-19,Praise,Resolved,2023-07-02,1
1320,1320,2023-01-19,Complaint,Pending,2023-09-23,1
1321,1321,2023-06-01,Praise,Resolved,2023-05-18,1
1322,1322,2023-02-15,Suggestion,Pending,2023-09-14,1
1323,1323,2023-06-18,Complaint,Pending,2023-03-14,1
1324,1324,2023-03-24,Suggestion,Resolved,2023-10-14,1
1325,1325,2023-06-19,Suggestion,Resolved,2023-01-07,1
1326,1326,2023-08-01,Complaint,Resolved,2023-07-28,1
1327,1327,2023-04-15,Suggestion,Pending,2023-06-16,1
1328,1328,2023-04-12,Complaint,Resolved,2023-07-30,1
1329,1329,2023-06-26,Complaint,Pending,2023-01-03,1
1330,1330,2023-08-02,Suggestion,Resolved,2023-10-17,1
1331,1331,2023-01-02,Complaint,Resolved,2023-07-24,1
1332,1332,2023-03-25,Complaint,Pending,2023-08-28,1
1333,1333,2023-09-01,Complaint,Pending,2023-07-27,1
1334,1334,2023-03-09,Complaint,Resolved,2023-12-15,1
1335,1335,2023-12-19,Praise,Pending,2023-07-01,1
1336,1336,2023-09-05,Suggestion,Pending,2023-09-17,1
1337,1337,2023-02-21,Praise,Resolved,,1
1338,1338,2023-10-14,Complaint,Resolved,,1
1339,1339,2023-08-09,Praise,Pending,2023-10-22,1
1340,1340,2023-07-16,Suggestion,Resolved,2023-06-10,1
1341,1341,2023-02-21,Suggestion,Resolved,2023-07-27,1
1342,1342,2023-01-03,Praise,Resolved,2023-10-29,1
1343,1343,2023-12-30,Praise,Resolved,2023-10-07,-1
1344,1344,2023-10-17,Complaint,Pending,2023-02-16,1
1345,1345,2023-07-17,Praise,Pending,2023-03-20,1
1346,1346,2023-12-18,Suggestion,Pending,2023-07-22,1
1347,1347,2023-12-03,Complaint,Resolved,2023-03-30,-1
1348,1348,2023-10-09,Complaint,Pending,2023-08-21,1
1349,1349,2023-10-27,Complaint,Resolved,2023-01-08,1
1350,1350,2023-08-24,Complaint,Pending,2023-03-21,1
1351,1351,2023-12-30,Praise,Resolved,2023-03-02,1
1352,1352,2023-05-24,Suggestion,Resolved,2023-09-12,1
1353,1353,2023-03-06,Complaint,Resolved,2023-07-10,1
1354,1354,2023-04-24,Complaint,Pending,2023-12-03,1
1355,1355,2023-08-29,Complaint,Resolved,2023-02-08,1
1356,1356,2023-10-14,Suggestion,Resolved,,1
1357,1357,2023-04-17,Praise,Pending,2023-03-06,1
1358,1358,2023-06-05,Suggestion,Pending,2023-04-24,1
1359,1359,2023-02-07,Suggestion,Pending,2023-10-05,1
1360,1360,2023-08-17,Complaint,Resolved,2023-02-16,1
1361,1361,2023-05-30,Praise,Resolved,2023-04-27,1
1362,1362,2023-05-17,Suggestion,Pending,2023-10-05,1
1363,1363,2023-01-25,Complaint,Pending,2023-11-08,1
1364,1364,2023-02-05,Praise,Resolved,2023-01-02,1
1365,1365,2023-08-21,Praise,Pending,2023-07-17,1
1366,1366,2023-06-07,Praise,Resolved,2023-04-28,1
1367,1367,2023-02-06,Suggestion,Resolved,2023-12-01,-1
1368,1368,2023-07-24,Praise,Resolved,,1
1369,1369,2023-12-29,Complaint,Pending,2023-12-08,1
1370,1370,2023-08-26,Suggestion,Pending,2023-09-26,1
1371,1371,2023-02-14,Complaint,Pending,2023-12-23,1
1372,1372,2023-12-03,Complaint,Pending,2023-06-15,1
1373,1373,2023-01-01,Suggestion,Pending,2023-05-06,1
1374,1374,2023-11-27,Praise,Pending,2023-11-05,1
1375,1375,2023-11-20,Suggestion,Pending,2023-06-07,1
1376,1376,2023-12-31,Complaint,Pending,2023-03-22,-1
1377,1377,2023-05-29,Suggestion,Resolved,,1
1378,1378,2023-10-23,Complaint,Resolved,2023-08-10,1
1379,1379,2023-05-09,Praise,Pending,2023-02-03,1
1380,1380,2023-01-21,Suggestion,Pending,2023-07-03,1
1381,1381,2023-01-09,Suggestion,Resolved,2023-12-18,1
1382,1382,2023-06-29,Suggestion,Pending,2023-08-14,1
1383,1383,2023-06-24,Praise,Resolved,2023-01-07,1
1384,1384,2023-02-05,Suggestion,Pending,2023-12-03,1
1385,1385,2023-08-26,Complaint,Resolved,2023-06-26,1
1386,1386,2023-09-02,Suggestion,Pending,2023-10-23,1
1387,1387,2023-07-08,Suggestion,Resolved,2023-08-24,1
1388,1388,2023-08-02,Praise,Pending,2023-08-07,1
1389,1389,2023-03-08,Praise,Pending,2023-10-26,1
1390,1390,2023-05-10,Complaint,Pending,2023-06-06,1
1391,1391,2023-12-18,Complaint,Pending,2023-09-08,1
1392,1392,2023-05-01,Suggestion,Pending,2023-10-31,1
1393,1393,2023-11-12,Complaint,Pending,2023-09-08,1
1394,1394,2023-05-18,Suggestion,Pending,2023-03-11,1
1395,1395,2023-04-09,Praise,Resolved,2023-12-24,1
1396,1396,2023-05-03,Complaint,Resolved,2023-11-05,1
1397,1397,2023-12-29,Complaint,Resolved,2023-12-23,-1
1398,1398,2023-05-12,Complaint,Pending,2023-08-20,1
1399,1399,2023-06-26,Praise,Pending,2023-06-29,1
1400,1400,2023-10-25,Complaint,Pending,2023-10-07,1
1401,1401,2023-03-01,Complaint,Pending,2023-12-19,1
1402,1402,2023-06-09,Complaint,Resolved,2023-08-27,1
1403,1403,2023-03-16,Complaint,Pending,2023-03-26,1
1404,1404,2023-05-25,Suggestion,Pending,2023-10-18,1
1405,1405,2023-11-12,Praise,Resolved,2023-12-16,1
1406,1406,2023-05-28,Complaint,Pending,2023-06-17,1
1407,1407,2023-03-05,Complaint,Resolved,,1
1408,1408,2023-02-17,Suggestion,Pending,2023-10-31,1
1409,1409,2023-12-21,Complaint,Pending,2023-08-11,1
1410,1410,2023-08-24,Praise,Pending,2023-02-03,1
1411,1411,2023-07-11,Suggestion,Resolved,2023-10-30,1
1412,1412,2023-09-26,Complaint,Resolved,2023-01-25,1
1413,1413,2023-12-17,Complaint,Resolved,2023-03-15,1
1414,1414,2023-10-04,Praise,Pending,2023-03-02,1
1415,1415,2023-03-15,Praise,Pending,2023-05-20,1
1416,1416,2023-08-13,Complaint,Resolved,2023-11-23,1
1417,1417,2023-10-22,Suggestion,Resolved,2023-04-03,-1
1418,1418,2023-06-23,Praise,Resolved,,1
1419,1419,2023-04-05,Praise,Pending,2023-12-02,-1
1420,1420,2023-05-23,Praise,Resolved,2023-12-05,1
1421,1421,2023-01-09,Suggestion,Pending,2023-01-13,1
1422,1422,2023-11-28,Complaint,Pending,2023-10-08,1
1423,1423,2023-08-29,Suggestion,Resolved,2023-02-01,1
1424,1424,2023-10-29,Praise,Resolved,2023-10-08,-1
1425,1425,2023-12-03,Suggestion,Pending,2023-05-04,1
1426,1426,2023-08-21,Praise,Pending,2023-02-16,1
1427,1427,2023-09-16,Suggestion,Pending,2023-11-04,1
1428,1428,2023-04-12,Praise,Resolved,2023-04-12,1
1429,1429,2023-12-27,Suggestion,Resolved,2023-02-27,1
1430,1430,2023-05-08,Suggestion,Resolved,2023-01-23,1
1431,1431,2023-03-29,Complaint,Resolved,2023-11-11,1
1432,1432,2023-05-20,Suggestion,Resolved,2023-12-31,1
1433,1433,2023-11-13,Complaint,Resolved,2023-10-20,1
1434,1434,2023-12-31,Suggestion,Pending,2023-01-29,1
1435,1435,2023-11-20,Praise,Pending,2023-04-11,1
1436,1436,2023-12-19,Praise,Resolved,2023-07-06,1
1437,1437,2023-05-09,Complaint,Pending,2023-08-31,1
1438,1438,2023-04-11,Suggestion,Resolved,,1
1439,1439,2023-10-16,Complaint,Pending,2023-02-22,1
1440,1440,2023-08-31,Complaint,Resolved,2023-10-02,1
1441,1441,2023-07-02,Complaint,Resolved,,1
1442,1442,2023-02-18,Complaint,Resolved,2023-07-14,1
1443,1443,2023-07-09,Praise,Pending,2023-02-18,1
1444,1444,2023-07-31,Complaint,Pending,2023-09-19,1
1445,1445,2023-07-10,Praise,Resolved,2023-09-06,-1
1446,1446,2023-11-20,Complaint,Resolved,2023-12-13,1
1447,1447,2023-10-29,Suggestion,Resolved,2023-05-16,1
1448,1448,2023-12-29,Suggestion,Resolved,2023-09-23,1
1449,1449,2023-07-19,Praise,Pending,2023-05-17,1
1450,1450,2023-02-16,Complaint,Resolved,2023-11-01,1
1451,1451,2023-04-12,Complaint,Pending,2023-03-02,1
1452,1452,2023-09-20,Complaint,Pending,2023-12-21,1
1453,1453,2023-05-18,Praise,Resolved,,1
1454,1454,2023-10-22,Praise,Pending,2023-12-31,1
1455,1455,2023-03-12,Suggestion,Resolved,2023-03-21,1
1456,1456,2023-06-27,Suggestion,Resolved,2023-03-03,1
1457,1457,2023-09-17,Complaint,Resolved,,1
1458,1458,2023-11-17,Suggestion,Resolved,2023-02-03,1
1459,1459,2023-10-07,Suggestion,Resolved,2023-07-02,1
1460,1460,2023-05-29,Suggestion,Resolved,2023-02-17,1
1461,1461,2023-12-30,Suggestion,Pending,2023-04-11,1
1462,1462,2023-09-19,Complaint,Resolved,2023-05-16,1
1463,1463,2023-01-29,Suggestion,Pending,2023-09-18,1
1464,1464,2023-11-18,Suggestion,Resolved,2023-04-28,1
1465,1465,2023-07-30,Complaint,Resolved,2023-07-18,1
1466,1466,2023-09-02,Suggestion,Resolved,2023-07-12,1
1467,1467,2023-06-24,Complaint,Pending,2023-10-09,1
1468,1468,2023-10-28,Praise,Pending,2023-07-20,1
1469,1469,2023-08-01,Suggestion,Pending,2023-10-12,1
1470,1470,2023-01-21,Complaint,Pending,2023-06-04,1
1471,1471,2023-10-27,Suggestion,Resolved,,1
1472,1472,2023-03-26,Complaint,Resolved,2023-10-29,1
1473,1473,2023-03-19,Complaint,Resolved,2023-03-15,1
1474,1474,2023-10-18,Suggestion,Pending,2023-05-15,1
1475,1475,2023-04-28,Suggestion,Pending,2023-04-02,1
1476,1476,2023-09-29,Complaint,Pending,2023-01-20,1
1477,1477,2023-10-20,Praise,Pending,2023-02-13,1
1478,1478,2023-11-23,Complaint,Pending,2023-08-29,1
1479,1479,2023-07-05,Suggestion,Resolved,,1
1480,1480,2023-09-15,Suggestion,Pending,2023-04-03,1
1481,1481,2023-04-18,Complaint,Resolved,2023-04-23,1
1482,1482,2023-06-25,Praise,Resolved,2023-11-06,1
1483,1483,2023-07-01,Complaint,Resolved,2023-01-02,1
1484,1484,2023-03-06,Suggestion,Resolved,,1
1485,1485,2023-03-13,Suggestion,Resolved,2023-09-03,1
1486,1486,2023-02-14,Praise,Resolved,2023-05-25,1
1487,1487,2023-02-04,Complaint,Pending,2023-12-16,1
1488,1488,2023-08-18,Suggestion,Pending,2023-11-26,1
1489,1489,2023-08-10,Complaint,Resolved,2023-02-01,1
1490,1490,2023-02-02,Suggestion,Resolved,2023-11-03,-1
1491,1491,2023-12-13,Suggestion,Resolved,2023-09-05,1
1492,1492,2023-06-23,Complaint,Pending,2023-01-15,1
1493,1493,2023-10-05,Praise,Pending,2023-10-21,1
1494,1494,2023-01-07,Praise,Pending,2023-07-05,1
1495,1495,2023-07-09,Complaint,Resolved,2023-03-01,1
1496,1496,2023-06-20,Praise,Pending,2023-07-26,1
1497,1497,2023-08-11,Suggestion,Resolved,2023-04-19,1
1498,1498,2023-09-07,Complaint,Resolved,2023-10-29,1
1499,1499,2023-04-07,Suggestion,Resolved,2023-10-26,1
1500,1500,2023-09-20,Complaint,Resolved,2023-10-13,1
1501,1501,2023-03-20,Complaint,Resolved,2023-10-28,-1
1502,1502,2023-04-26,Complaint,Pending,2023-01-09,1
1503,1503,2023-03-16,Suggestion,Resolved,2023-12-26,1
1504,1504,2023-10-06,Suggestion,Resolved,2023-11-07,1
1505,1505,2023-11-23,Praise,Pending,2023-08-25,1
1506,1506,2023-09-12,Complaint,Resolved,2023-10-24,1
1507,1507,2023-02-16,Complaint,Pending,2023-05-16,1
1508,1508,2023-02-26,Suggestion,Resolved,2023-12-24,1
1509,1509,2023-10-28,Suggestion,Resolved,2023-01-11,1
1510,1510,2023-07-13,Complaint,Pending,2023-10-09,1
1511,1511,2023-09-30,Complaint,Resolved,2023-06-17,1
1512,1512,2023-10-30,Complaint,Pending,2023-01-10,1
1513,1513,2023-06-22,Praise,Resolved,2023-03-09,1
1514,1514,2023-04-06,Suggestion,Pending,2023-02-04,1
1515,1515,2023-02-04,Suggestion,Resolved,2023-09-13,1
1516,1516,2023-05-04,Suggestion,Resolved,2023-11-06,1
1517,1517,2023-05-06,Complaint,Resolved,2023-08-20,1
1518,1518,2023-03-06,Praise,Pending,2023-04-11,1
1519,1519,2023-05-31,Praise,Pending,2023-10-07,1
1520,1520,2023-03-21,Suggestion,Resolved,2023-07-07,-1
1521,1521,2023-06-12,Suggestion,Resolved,2023-06-03,1
1522,1522,2023-12-04,Complaint,Pending,2023-07-06,1
1523,1523,2023-09-21,Praise,Pending,2023-10-10,1
1524,1524,2023-05-20,Suggestion,Resolved,2023-12-28,1
1525,1525,2023-12-22,Complaint,Resolved,2023-02-28,1
1526,1526,2023-04-04,Complaint,Resolved,,1
1527,1527,2023-08-16,Complaint,Pending,2023-05-04,1
1528,1528,2023-08-29,Suggestion,Resolved,2023-10-09,1
1529,1529,2023-10-19,Praise,Pending,2023-12-15,1
1530,1530,2023-08-01,Suggestion,Resolved,2023-12-06,1
1531,1531,2023-07-24,Complaint,Resolved,2023-10-07,1
1532,1532,2023-03-17,Complaint,Resolved,2023-12-23,1
1533,1533,2023-02-24,Praise,Resolved,2023-06-11,1
1534,1534,2023-10-14,Praise,Pending,2023-05-09,1
1535,1535,2023-08-09,Complaint,Pending,2023-07-28,1
1536,1536,2023-06-03,Suggestion,Resolved,2023-12-09,1
1537,1537,2023-11-19,Suggestion,Resolved,2023-08-31,1
1538,1538,2023-12-30,Praise,Resolved,,1
1539,1539,2023-05-08,Complaint,Resolved,2023-04-12,1
1540,1540,2023-05-02,Praise,Resolved,2023-09-12,-1
1541,1541,2023-04-14,Suggestion,Pending,2023-03-22,1
1542,1542,2023-01-09,Suggestion,Resolved,2023-07-26,1
1543,1543,2023-05-15,Complaint,Resolved,2023-04-21,1
1544,1544,2023-04-29,Complaint,Resolved,2023-11-23,1
1545,1545,2023-01-15,Complaint,Pending,2023-11-16,1
1546,1546,2023-03-12,Complaint,Pending,2023-06-28,1
1547,1547,2023-04-14,Suggestion,Pending,2023-10-09,1
1548,1548,2023-05-07,Suggestion,Resolved,2023-08-05,1
1549,1549,2023-02-08,Suggestion,Pending,2023-11-01,1
1550,1550,2023-05-01,Praise,Pending,2023-04-17,1
1551,1551,2023-11-01,Complaint,Pending,2023-06-13,1
1552,1552,2023-07-23,Suggestion,Resolved,2023-11-22,1
1553,1553,2023-12-12,Suggestion,Pending,2023-10-22,1
1554,1554,2023-03-22,Suggestion,Pending,2023-10-24,1
1555,1555,2023-08-11,Praise,Pending,2023-09-17,1
1556,1556,2023-08-04,Suggestion,Resolved,2023-09-27,-1
1557,1557,2023-11-24,Praise,Resolved,2023-08-02,1
1558,1558,2023-04-11,Complaint,Resolved,2023-10-08,1
1559,1559,2023-12-28,Suggestion,Resolved,2023-02-22,1
1560,1560,2023-09-06,Praise,Resolved,2023-04-25,1
1561,1561,2023-07-22,Suggestion,Resolved,2023-10-14,1
1562,1562,2023-06-05,Complaint,Resolved,,1
1563,1563,2023-08-27,Complaint,Resolved,2023-04-16,1
1564,1564,2023-08-03,Suggestion,Resolved,2023-05-13,1
1565,1565,2023-10-25,Praise,Resolved,2023-03-04,1
1566,1566,2023-06-24,Suggestion,Pending,2023-01-28,1
1567,1567,2023-04-03,Complaint,Resolved,2023-02-14,1
1568,1568,2023-08-30,Complaint,Pending,2023-10-31,1
1569,1569,2023-09-23,Suggestion,Pending,2023-03-30,1
1570,1570,2023-01-31,Complaint,Resolved,2023-01-31,1
1571,1571,2023-11-14,Complaint,Resolved,2023-11-16,1
1572,1572,2023-08-31,Complaint,Resolved,2023-07-13,1
1573,1573,2023-02-27,Suggestion,Resolved,2023-07-25,1
1574,1574,2023-07-31,Complaint,Resolved,2023-04-04,1
1575,1575,2023-07-22,Praise,Resolved,2023-04-02,1
1576,1576,2023-09-18,Praise,Resolved,2023-06-19,1
1577,1577,2023-01-06,Praise,Pending,2023-10-18,1
1578,1578,2023-07-10,Suggestion,Pending,2023-08-20,1
1579,1579,2023-07-02,Praise,Resolved,2023-11-26,1
1580,1580,2023-07-30,Praise,Resolved,2023-04-10,1
1581,1581,2023-06-27,Praise,Pending,2023-07-24,1
1582,1582,2023-03-02,Complaint,Resolved,2023-12-20,1
1583,1583,2023-03-28,Suggestion,Resolved,2023-03-23,1
1584,1584,2023-07-02,Praise,Resolved,2023-11-25,1
1585,1585,2023-09-28,Suggestion,Resolved,2023-08-06,1
1586,1586,2023-06-12,Suggestion,Pending,2023-09-15,1
1587,1587,2023-03-05,Complaint,Pending,2023-06-25,1
1588,1588,2023-06-10,Suggestion,Resolved,2023-05-03,-1
1589,1589,2023-02-16,Praise,Resolved,2023-03-10,1
1590,1590,2023-03-24,Suggestion,Pending,2023-04-02,1
1591,1591,2023-01-15,Complaint,Pending,2023-08-11,1
1592,1592,2023-04-26,Complaint,Resolved,2023-08-21,1
1593,1593,2023-05-26,Praise,Pending,2023-12-25,1
1594,1594,2023-08-18,Suggestion,Pending,2023-01-24,1
1595,1595,2023-07-29,Complaint,Pending,2023-11-02,1
1596,1596,2023-01-03,Praise,Pending,2023-06-30,1
1597,1597,2023-01-02,Praise,Resolved,2023-04-11,1
1598,1598,2023-08-10,Praise,Resolved,2023-10-28,1
1599,1599,2023-12-30,Praise,Pending,2023-02-06,1
1600,1600,2023-02-13,Praise,Pending,2023-08-28,1
1601,1601,2023-06-15,Praise,Pending,2023-08-26,1
1602,1602,2023-04-15,Suggestion,Resolved,2023-05-28,1
1603,1603,2023-12-30,Praise,Pending,2023-05-29,1
1604,1604,2023-01-17,Complaint,Resolved,2023-08-10,1
1605,1605,2023-11-11,Complaint,Pending,2023-04-19,1
1606,1606,2023-07-21,Praise,Resolved,2023-03-09,1
1607,1607,2023-02-19,Suggestion,Pending,2023-09-21,1
1608,1608,2023-11-14,Suggestion,Pending,2023-08-02,-1
1609,1609,2023-09-23,Suggestion,Resolved,2023-08-29,1
1610,1610,2023-01-24,Praise,Resolved,2023-07-04,1
1611,1611,2023-07-28,Praise,Pending,2023-04-23,1
1612,1612,2023-04-16,Praise,Resolved,2023-12-22,1
1613,1613,2023-07-07,Complaint,Resolved,2023-11-30,1
1614,1614,2023-05-19,Complaint,Resolved,2023-08-06,-1
1615,1615,2023-12-30,Suggestion,Resolved,2023-11-27,1
1616,1616,2023-07-27,Praise,Pending,2023-07-18,1
1617,1617,2023-09-15,Praise,Resolved,2023-03-16,1
1618,1618,2023-12-27,Complaint,Resolved,2023-01-03,-1
1619,1619,2023-06-26,Complaint,Pending,2023-12-04,1
1620,1620,2023-07-10,Praise,Resolved,,-1
1621,1621,2023-04-15,Praise,Resolved,2023-09-25,1
1622,1622,2023-01-17,Praise,Pending,2023-02-21,1
1623,1623,2023-02-03,Praise,Resolved,2023-09-08,1
1624,1624,2023-10-26,Complaint,Resolved,2023-02-03,1
1625,1625,2023-08-01,Suggestion,Pending,2023-05-29,1
1626,1626,2023-04-25,Praise,Pending,2023-05-24,-1
