customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status
1062,1062,13759.65,Mortgage,7.98,60,11/15/2020,Closed
1063,1063,4622.91,Mortgage,1.87,24,8/5/2022,Rejected
1064,1064,4849.57,Mortgage,5.26,36,5/28/2022,Approved
1065,1065,₹43253.75,Mortgage,8.79,36,11/15/2021,Rejected
1066,1066,12305.75,Personal,4.72,36,6/22/2021,Approved
1067,1067,6325.72,Personal,9.67,12,1/7/2022,Approved
1068,1068,18276.81,Mortgage,6.68,12,4/19/2021,Approved
1069,1069,35963.66,Auto,7.81,24,5/15/2020,Approved
1070,1070,17641.92,Mortgage,5.59,36,7/13/2021,Approved
1071,1071,16154.72,Auto,4.87,60,3/18/2020,Rejected
1072,1072,24915.22,Mortgage,1.76,12,6/29/2022,Rejected
1073,1073,2038.81,Mortgage,2.08,12,12/30/2020,Closed
1074,1074,25062.6,Personal,6.15,24,4/14/2021,APPROVED
1075,1075,49510.93,Mortgage,6.52,60,5/19/2020,Approved
1076,1076,40168.08,Personal,9.86,48,4/15/2020,Rejected
1077,1077,4454.1,Mortgage,8.72,12,5/6/2021,Approved
1078,1078,33086.3,Mortgage,8.6,60,1/22/2021,Closed
1079,1079,23594.5,Auto,3.58,48,11/5/2022,approved
1080,1080,₹41486.18,Mortgage,4.71,12,4/15/2022,approved
1081,1081,5827.78,Auto,1.92,12,5/6/2021,Rejected
1082,1082,12403.71,Auto,6.23,60,9/27/2020,Approved
1083,1083,39765.91,Mortgage,1.63,12,6/28/2021,Closed
1084,1084,42610.77,Mortgage,5.02,48,3/19/2022,Approved
1085,1085,26936.47,Personal,6.1,12,3/19/2022,APPROVED
1086,1086,1965.15,Mortgage,3.05,36,2/13/2020,Closed
1087,1087,44792.04,Mortgage,7.98,48,1/15/2020,Approved
1088,1088,19755.5,Mortgage,7.07,60,9/20/2022,approved
1089,1089,2944.35,Auto,2.33,60,5/29/2021,Approved
1090,1090,41121.8,Personal,9.85,12,5/22/2021,Closed
1091,1091,21485.39,Auto,5.88,48,4/16/2020,APPROVED
1092,1092,₹10309.52,Mortgage,1.24,60,9/5/2021,Closed
1093,1093,40277.33,Personal,4.15,36,12/19/2020,Rejected
1094,1094,23428.07,Mortgage,9.81,24,12/19/2022,Rejected
1095,1095,30782.67,Mortgage,9.12,36,12/20/2020,Rejected
1096,1096,41332.95,Auto,2.36,36,8/18/2021,Approved
1097,1097,26598.68,Auto,8.7,48,10/6/2022,APPROVED
1098,1098,6413.42,Auto,6.57,12,8/29/2021,Rejected
1099,1099,₹48224.33,Auto,1.2,60,7/20/2020,Approved
1100,1100,15040.48,Auto,7.82,12,1/30/2020,Approved
1101,1101,49718.22,Mortgage,4.72,48,3/15/2022,Approved
1102,1102,1295.2,Mortgage,4.57,48,9/29/2021,Closed
1103,1103,24705.61,Personal,4.45,60,4/13/2022,Closed
1104,1104,35541.81,Mortgage,6.37,36,10/19/2022,APPROVED
1105,1105,45408.79,Auto,7.43,48,8/23/2022,Closed
1106,1106,39236.51,Personal,6.83,60,4/12/2020,Closed
1107,1107,13525.76,Auto,3.18,36,1/14/2022,Approved
1108,1108,12921.92,Auto,7.36,24,11/7/2020,Approved
1109,1109,18472.75,Auto,2.22,24,10/6/2020,Approved
1110,1110,6416.47,Mortgage,9.74,48,9/15/2020,Rejected
1111,1111,33809.09,Mortgage,5.26,60,12/4/2021,Closed
1112,1112,47121.66,Mortgage,1.82,24,6/30/2022,Approved
1113,1113,32463.11,Mortgage,6.19,12,3/28/2020,Closed
1114,1114,27135.31,Auto,6.19,12,8/24/2022,Rejected
1115,1115,25664.11,Personal,1.35,60,8/28/2020,Rejected
1116,1116,30038.04,Mortgage,1.1,12,8/13/2021,Approved
1117,1117,35820.03,Personal,9.96,48,12/13/2021,Rejected
1118,1118,39954.97,Auto,4.51,24,1/8/2022,APPROVED
1119,1119,35217.74,Auto,3.21,24,5/6/2020,Closed
1120,1120,35546.56,Personal,5.93,60,4/3/2022,Approved
1121,1121,47634.96,Auto,1.08,36,3/4/2020,Rejected
1122,1122,45067.83,Mortgage,1.12,24,9/27/2020,Approved
1123,1123,41372.24,Auto,2.02,36,7/21/2020,Approved
1124,1124,3124.65,Mortgage,8.22,36,8/22/2021,Closed
1125,1125,33774.5,Auto,3.23,60,12/10/2021,Approved
1126,1126,23294.06,Mortgage,5.53,36,3/17/2020,Closed
1127,1127,31262.36,Personal,3.01,36,3/27/2020,Approved
1128,1128,34627.83,Auto,5.9,60,7/31/2021,Closed
1129,1129,36017.94,Auto,5.58,60,11/17/2020,APPROVED
1130,1130,43601.89,Mortgage,4.61,60,5/13/2022,Approved
1131,1131,45589.57,Mortgage,4.9,60,12/25/2022,Approved
1132,1132,30734.59,Personal,6.88,60,8/31/2020,Approved
1133,1133,44814.05,Mortgage,8.58,12,5/30/2021,Rejected
1134,1134,38466.46,Personal,3.87,48,9/13/2020,Approved
1135,1135,10933.54,Auto,5.79,24,12/26/2022,Closed
1136,1136,2730.28,Mortgage,8.69,60,8/31/2021,Closed
1137,1137,1484.53,Mortgage,2.51,36,1/14/2020,Closed
1138,1138,29744.54,Auto,9.82,24,10/30/2022,Approved
1139,1139,26558.07,Personal,7.76,60,5/4/2022,Rejected
1140,1140,35122.06,Personal,4.3,12,10/21/2022,Rejected
1141,1141,42298.59,Mortgage,4.38,36,12/4/2022,Closed
1142,1142,9057.68,Auto,2.85,12,8/28/2022,Rejected
1143,1143,₹42965.16,Mortgage,3.41,48,4/20/2022,Rejected
1144,1144,5806.02,Personal,6.28,48,3/2/2021,Approved
1145,1145,44278.92,Personal,1.03,60,6/6/2021,APPROVED
1146,1146,42673.84,Personal,1.21,48,2/28/2021,Closed
1147,1147,35150.83,Auto,9.88,60,3/7/2020,Rejected
1148,1148,15701.43,Auto,3.12,60,1/4/2021,Closed
1149,1149,5577.26,Auto,8.47,48,9/5/2022,Approved
1150,1150,39126.27,Auto,6.51,48,10/27/2020,Rejected
1151,1151,11676.09,Mortgage,5.01,12,5/16/2020,Rejected
1152,1152,22605.92,Personal,7.59,12,8/16/2020,Approved
1153,1153,27012.09,Personal,1.45,12,7/10/2021,Approved
1154,1154,₹34586.67,Mortgage,7.8,36,11/8/2022,Approved
1155,1155,24884.47,Mortgage,8.71,36,5/10/2020,Approved
1156,1156,35032.13,Mortgage,3.52,24,7/28/2022,Rejected
1157,1157,40887.87,Mortgage,3.71,60,7/4/2022,Closed
1158,1158,35939.98,Mortgage,1.93,60,1/15/2021,Approved
1159,1159,15675.63,Auto,8.7,36,4/14/2020,Closed
1160,1160,44820.02,Mortgage,8.27,36,2/6/2022,Closed
1161,1161,27978.0,Auto,4.83,60,12/23/2021,Approved
1162,1162,23803.37,Mortgage,4.4,24,6/1/2021,Closed
1163,1163,29177.3,Mortgage,4.85,48,11/6/2022,Closed
1164,1164,₹24677.78,Auto,4.78,24,9/14/2022,Closed
1165,1165,38000.39,Mortgage,4.87,36,6/20/2020,Closed
1166,1166,21612.53,Mortgage,2.31,36,11/12/2020,Rejected
1167,1167,39059.43,Mortgage,1.12,48,8/23/2020,Rejected
1168,1168,38247.61,Mortgage,7.86,48,11/5/2022,Approved
1169,1169,14566.65,Mortgage,4.09,24,12/8/2021,Closed
1170,1170,5701.13,Auto,5.42,60,8/20/2022,Rejected
1171,1171,42696.94,Mortgage,3.77,60,3/19/2021,Approved
1172,1172,9277.07,Auto,4.43,12,6/18/2021,Closed
1173,1173,2527.94,Mortgage,1.67,24,3/8/2020,Closed
1174,1174,20714.0,Auto,4.33,36,4/5/2021,Rejected
1175,1175,₹13453.32,Auto,5.17,12,9/25/2021,Approved
1176,1176,11797.7,Auto,8.5,24,12/27/2022,Closed
1177,1177,9443.37,Auto,3.9,60,10/8/2020,Rejected
1178,1178,37710.63,Personal,1.8,48,2/4/2020,Rejected
1179,1179,39387.71,Personal,7.83,36,2/7/2021,Approved
1180,1180,3273.09,Mortgage,4.38,12,9/22/2020,Rejected
1181,1181,27793.78,Mortgage,9.24,48,3/10/2020,Approved
1182,1182,7622.13,Personal,9.63,36,4/22/2021,Approved
1183,1183,25478.15,Personal,8.85,60,2/9/2022,Approved
1184,1184,18048.56,Auto,3.04,60,12/5/2020,Approved
1185,1185,10888.99,Auto,3.28,60,8/20/2022,Closed
1186,1186,47454.93,Auto,8.15,24,5/13/2021,approved
1187,1187,47880.56,Auto,5.01,36,3/18/2022,Rejected
1188,1188,28634.56,Mortgage,3.68,24,4/21/2020,Rejected
1189,1189,10214.45,Auto,3.65,60,6/24/2021,Approved
1190,1190,29580.03,Mortgage,6.2,36,9/16/2020,approved
1191,1191,46496.46,Personal,9.06,36,1/9/2021,Rejected
1192,1192,19510.28,Personal,6.57,60,8/27/2022,approved
1193,1193,7749.1,Auto,6.58,24,10/18/2021,Rejected
1194,1194,34990.82,Auto,7.72,12,5/12/2021,Closed
1195,1195,33157.18,Mortgage,7.84,60,12/4/2021,Approved
1196,1196,1068.02,Mortgage,9.19,60,4/9/2020,Rejected
1197,1197,42826.67,Auto,2.46,12,1/18/2020,Closed
1198,1198,33376.61,Personal,9.86,12,10/16/2022,Closed
1199,1199,10589.23,Auto,3.96,36,3/2/2022,Closed
1200,1200,1158.7,Personal,3.53,12,10/15/2020,Closed
1201,1201,48642.71,Personal,5.59,36,8/24/2021,Approved
1202,1202,37979.31,Auto,3.38,12,8/29/2022,Closed
1203,1203,18887.51,Auto,3.1,24,5/9/2022,Approved
1204,1204,22206.63,Personal,9.7,36,6/20/2021,Closed
1205,1205,27404.17,Mortgage,1.94,24,2/2/2021,Closed
1206,1206,36212.77,Mortgage,9.91,12,9/29/2022,Closed
1207,1207,9473.62,Mortgage,6.6,24,1/4/2022,Closed
1208,1208,10590.72,Personal,9.63,60,3/5/2022,Rejected
1209,1209,3365.21,Personal,9.08,12,3/16/2020,Closed
1210,1210,49303.92,Mortgage,6.84,36,6/15/2021,Approved
1211,1211,43902.98,Auto,6.31,12,11/14/2020,Closed
1212,1212,28094.94,Auto,9.93,48,2/4/2021,Rejected
1213,1213,22083.41,Auto,5.64,60,8/10/2020,Approved
1214,1214,12634.56,Personal,2.61,36,2/19/2021,Approved
1215,1215,30154.16,Personal,9.94,12,5/31/2022,Rejected
1216,1216,34835.01,Auto,3.91,60,12/6/2020,Closed
1217,1217,34769.96,Personal,1.79,36,8/3/2022,Closed
1218,1218,1315.37,Auto,7.45,60,8/31/2021,Approved
1219,1219,35399.91,Mortgage,5.01,36,11/4/2020,Approved
1220,1220,43452.27,Mortgage,4.49,60,3/14/2020,Approved
1221,1221,6630.92,Auto,6.68,36,4/30/2022,Approved
1222,1222,38013.47,Personal,1.48,36,4/29/2020,Rejected
1223,1223,41338.69,Mortgage,7.28,48,12/16/2022,Approved
1224,1224,14532.3,Auto,5.53,36,11/1/2022,Approved
1225,1225,35893.2,Mortgage,5.41,48,9/23/2021,Approved
1226,1226,5740.99,Personal,9.1,12,1/8/2021,Closed
1227,1227,32811.39,Mortgage,8.48,12,3/24/2021,Rejected
1228,1228,26006.14,Mortgage,5.78,60,6/4/2021,Closed
1229,1229,42642.76,Auto,6.21,24,4/21/2021,Closed
1230,1230,23146.41,Mortgage,8.26,24,8/7/2020,Rejected
1231,1231,21976.7,Mortgage,4.7,12,1/8/2022,Closed
1232,1232,46755.46,Personal,7.04,48,3/22/2022,Approved
1233,1233,46779.07,Personal,5.87,36,12/7/2022,Approved
1234,1234,2749.87,Mortgage,5.5,60,6/14/2021,Approved
1235,1235,24792.69,Mortgage,9.86,36,5/18/2022,Rejected
1236,1236,8886.92,Auto,1.16,36,6/30/2020,Approved
1237,1237,14411.6,Mortgage,4.73,24,8/10/2021,Approved
1238,1238,₹33640.88,Auto,9.37,12,4/20/2022,Closed
1239,1239,₹7335.11,Personal,9.35,48,6/29/2022,Approved
1240,1240,1552.25,Personal,7.73,24,6/4/2021,Rejected
1241,1241,36629.06,Mortgage,6.33,36,1/27/2021,Closed
1242,1242,32425.87,Auto,7.22,36,2/15/2020,Rejected
1243,1243,45230.55,Auto,3.28,12,8/30/2020,Rejected
1244,1244,27573.2,Mortgage,5.4,48,1/21/2022,Closed
1245,1245,47321.2,Auto,5.82,12,1/9/2021,Rejected
1246,1246,30856.35,Mortgage,1.57,60,6/12/2022,Approved
1247,1247,19970.37,Personal,8.8,60,1/23/2022,Rejected
1248,1248,30814.72,Mortgage,5.11,24,5/20/2022,Closed
1249,1249,37709.83,Personal,9.09,12,10/11/2021,Closed
1250,1250,18029.52,Personal,4.51,36,9/13/2020,Approved
1251,1251,19253.72,Personal,4.68,60,3/31/2021,Approved
1252,1252,31866.93,Auto,3.2,24,4/13/2021,Rejected
1253,1253,23324.01,Auto,6.8,60,12/23/2022,Closed
1254,1254,26821.69,Mortgage,5.94,60,3/26/2022,Closed
1255,1255,49122.0,Auto,9.22,60,4/3/2020,Approved
1256,1256,3144.97,Auto,4.86,60,11/1/2020,Rejected
1257,1257,32747.12,Auto,6.83,12,9/15/2020,Approved
1258,1258,46221.39,Personal,7.37,36,3/29/2021,Approved
1259,1259,12574.36,Personal,3.88,12,12/23/2020,Approved
1260,1260,11389.35,Personal,8.93,24,3/23/2021,Closed
1261,1261,18786.9,Personal,4.43,24,1/25/2020,Closed
1262,1262,4629.85,Personal,6.74,24,2/25/2020,Closed
1263,1263,28453.95,Auto,6.54,36,11/30/2022,Closed
1264,1264,32627.49,Mortgage,4.79,12,6/15/2022,Rejected
1265,1265,41174.45,Auto,2.65,24,3/27/2021,Closed
1266,1266,4242.63,Mortgage,6.33,12,11/20/2020,Rejected
1267,1267,22373.06,Personal,4.38,36,4/6/2022,Closed
1268,1268,39426.13,Mortgage,4.41,36,10/31/2021,Closed
1269,1269,38646.79,Auto,5.44,24,10/15/2020,Closed
1270,1270,4608.39,Auto,7.1,12,3/18/2022,approved
1271,1271,1558.38,Auto,7.57,48,6/17/2021,Rejected
1272,1272,39383.06,Personal,4.84,36,10/26/2021,Approved
1273,1273,7760.9,Auto,2.08,24,9/1/2021,Approved
1274,1274,29311.69,Auto,8.13,36,9/16/2020,Approved
1275,1275,5618.06,Personal,7.02,12,2/18/2022,Closed
1276,1276,15480.05,Auto,8.21,48,10/24/2021,Approved
1277,1277,8743.83,Personal,3.84,48,10/2/2022,Rejected
1278,1278,37083.32,Auto,9.18,48,9/19/2022,Rejected
1279,1279,33963.5,Personal,3.36,48,12/26/2020,Rejected
1280,1280,7629.97,Personal,3.61,60,11/24/2022,Approved
1281,1281,3907.19,Auto,5.83,12,8/29/2020,Rejected
1282,1282,23850.43,Mortgage,9.98,48,1/25/2021,Closed
1283,1283,10581.85,Auto,2.82,12,2/2/2021,Rejected
1284,1284,1398.96,Mortgage,8.55,60,3/25/2021,Approved
1285,1285,13949.36,Auto,1.02,24,3/27/2020,approved
1286,1286,11546.94,Auto,3.14,60,2/18/2020,Approved
1287,1287,34563.0,Mortgage,4.12,36,12/19/2021,Approved
1288,1288,43182.29,Personal,6.84,12,1/19/2022,Rejected
1289,1289,12644.31,Mortgage,2.02,24,2/19/2022,Rejected
1290,1290,11929.34,Mortgage,2.16,48,10/14/2021,Closed
1291,1291,20000.55,Personal,2.32,24,7/5/2020,Rejected
1292,1292,9455.32,Auto,6.96,60,6/23/2021,Closed
1293,1293,47393.94,Mortgage,2.03,48,6/6/2020,Approved
1294,1294,12932.8,Mortgage,4.58,60,8/15/2020,Closed
1295,1295,5573.13,Mortgage,2.41,36,9/16/2020,Rejected
1296,1296,28287.55,Auto,4.44,48,11/2/2022,APPROVED
1297,1297,27343.36,Mortgage,7.43,12,1/19/2021,Rejected
1298,1298,31963.79,Auto,3.5,48,9/3/2022,Approved
1299,1299,48368.43,Mortgage,6.56,24,6/19/2021,Closed
1300,1300,16850.87,Mortgage,3.24,24,10/8/2021,Rejected
1301,1301,18619.0,Personal,7.64,48,2/27/2022,Approved
1302,1302,17514.98,Mortgage,7.99,24,5/16/2021,Rejected
1303,1303,31802.85,Personal,3.79,60,12/2/2022,Approved
1304,1304,30599.38,Personal,1.21,12,10/25/2021,Rejected
1305,1305,26911.55,Auto,2.16,36,3/26/2021,Closed
1306,1306,18851.97,Mortgage,5.42,60,6/4/2020,Rejected
1307,1307,21954.83,Mortgage,4.44,36,9/30/2021,Rejected
1308,1308,₹39832.85,Personal,4.11,12,11/8/2020,approved
1309,1309,30853.09,Personal,6.21,48,11/30/2021,Rejected
1310,1310,₹36099.08,Auto,2.45,24,11/18/2021,Closed
1311,1311,14559.76,Auto,5.11,48,6/13/2022,Rejected
1312,1312,45663.11,Personal,2.83,48,9/28/2022,Approved
1313,1313,2722.97,Mortgage,9.83,12,2/17/2021,Rejected
1314,1314,30189.15,Auto,1.44,60,7/6/2021,Closed
1315,1315,40805.15,Mortgage,1.14,12,6/8/2020,Rejected
1316,1316,43447.99,Personal,6.08,48,1/20/2022,Approved
1317,1317,16658.03,Personal,1.56,36,2/17/2020,Rejected
1318,1318,₹23527.79,Personal,8.3,12,2/23/2021,Closed
1319,1319,2709.57,Auto,8.38,60,11/28/2021,Rejected
1320,1320,39698.51,Auto,4.89,12,12/20/2021,Approved
1321,1321,7104.03,Personal,8.55,24,6/4/2020,Closed
1322,1322,21975.99,Mortgage,7.66,60,9/24/2020,Rejected
1323,1323,49549.64,Auto,2.22,24,10/26/2021,Closed
1324,1324,45969.12,Personal,8.74,36,3/8/2022,Approved
1325,1325,17171.15,Personal,8.87,48,7/6/2020,Closed
1326,1326,11970.15,Mortgage,3.9,24,1/9/2022,Closed
1327,1327,13332.93,Auto,7.97,24,1/1/2021,approved
1328,1328,34554.5,Auto,9.08,48,3/14/2021,Approved
1329,1329,36564.07,Personal,7.71,36,3/5/2021,Closed
1330,1330,11608.16,Personal,1.85,48,4/3/2020,Rejected
1331,1331,12759.51,Auto,1.85,24,12/10/2021,Closed
1332,1332,16846.07,Personal,9.84,12,5/16/2021,Rejected
1333,1333,22225.72,Mortgage,5.87,24,10/17/2020,Closed
1334,1334,45956.07,Personal,6.8,48,2/24/2021,Rejected
1335,1335,2298.88,Mortgage,9.21,60,8/7/2020,Approved
1336,1336,32271.67,Auto,1.07,60,11/30/2022,APPROVED
1337,1337,43223.18,Personal,4.84,48,6/8/2022,Closed
1338,1338,36444.82,Auto,6.1,60,2/3/2022,Rejected
1339,1339,11620.36,Auto,1.02,48,3/14/2021,APPROVED
1340,1340,24360.59,Mortgage,6.62,12,5/13/2020,Closed
1341,1341,45603.75,Personal,8.66,48,5/31/2022,Closed
1342,1342,6670.16,Auto,1.49,12,8/14/2022,Rejected
1343,1343,49388.05,Mortgage,8.24,60,12/21/2022,Rejected
1344,1344,8037.56,Mortgage,9.8,36,8/5/2020,Closed
1345,1345,7978.46,Mortgage,9.28,60,8/1/2022,Approved
1346,1346,40830.11,Auto,5.83,48,12/19/2022,Approved
1347,1347,41588.98,Auto,8.74,60,7/28/2020,Approved
1348,1348,2858.01,Mortgage,7.94,36,7/1/2022,Rejected
1349,1349,9246.96,Personal,8.36,60,5/28/2020,Rejected
1350,1350,47477.86,Mortgage,4.58,36,6/28/2020,Closed
1351,1351,14687.92,Auto,5.28,24,2/6/2021,Rejected
1352,1352,₹1599.74,Personal,3.15,48,5/26/2020,Closed
1353,1353,13448.06,Mortgage,1.46,48,10/8/2022,Approved
1354,1354,37036.2,Auto,6.38,36,10/7/2020,Closed
1355,1355,45906.22,Auto,3.79,12,7/28/2022,Rejected
1356,1356,8602.67,Mortgage,5.52,36,6/25/2022,Approved
1357,1357,11996.28,Personal,9.66,24,8/10/2021,Rejected
1358,1358,22635.03,Personal,1.57,48,6/4/2020,Approved
1359,1359,37666.82,Mortgage,8.86,48,3/6/2020,Rejected
1360,1360,33276.15,Auto,1.78,60,4/23/2022,Rejected
1361,1361,17049.15,Mortgage,6.88,36,2/8/2022,Approved
1362,1362,4251.24,Auto,4.09,24,11/22/2022,Approved
1363,1363,13395.07,Auto,1.9,60,9/7/2020,Approved
1364,1364,₹11758.61,Auto,7.81,12,10/18/2022,Closed
1365,1365,₹2031.63,Auto,7.29,60,10/16/2022,Closed
1366,1366,48776.96,Mortgage,6.76,24,1/16/2021,Rejected
1367,1367,13513.21,Auto,9.68,36,10/14/2021,approved
1368,1368,41990.22,Personal,1.21,12,3/30/2022,Approved
1369,1369,24758.22,Personal,4.91,48,7/10/2020,Rejected
1370,1370,48642.25,Mortgage,6.06,60,2/5/2022,Approved
1371,1371,8328.1,Auto,4.22,24,11/17/2021,APPROVED
1372,1372,6422.98,Auto,7.03,36,12/28/2020,Rejected
1373,1373,1120.68,Auto,9.09,60,9/10/2021,Approved
1374,1374,36203.91,Mortgage,7.27,24,5/15/2020,Rejected
1375,1375,16012.44,Personal,6.12,12,9/3/2021,Approved
1376,1376,43647.39,Auto,7.64,60,5/14/2022,APPROVED
1377,1377,32056.44,Personal,1.99,60,9/5/2021,Approved
1378,1378,29294.16,Auto,6.67,36,11/7/2022,Rejected
1379,1379,24857.69,Auto,4.67,24,11/9/2022,Closed
1380,1380,13650.51,Personal,3.87,24,8/6/2021,Rejected
1381,1381,4169.74,Mortgage,5.56,48,9/7/2021,Approved
1382,1382,22734.83,Auto,8.24,48,4/24/2020,Approved
1383,1383,5856.86,Mortgage,4.71,24,9/4/2021,Rejected
1384,1384,45380.83,Auto,7.32,60,8/22/2021,Rejected
1385,1385,41637.13,Auto,6.3,12,6/15/2022,Closed
1386,1386,31368.3,Auto,9.25,48,1/6/2021,Closed
1387,1387,23169.54,Auto,5.0,48,4/14/2022,Closed
1388,1388,23255.57,Mortgage,8.38,12,5/19/2022,Rejected
1389,1389,23761.24,Mortgage,8.58,36,4/22/2022,Rejected
1390,1390,37527.69,Personal,5.18,60,12/1/2022,Rejected
1391,1391,7184.05,Mortgage,5.4,48,1/13/2022,Rejected
1392,1392,27033.49,Mortgage,4.0,36,5/22/2022,Rejected
1393,1393,40820.67,Personal,5.46,24,5/1/2021,Approved
1394,1394,25996.17,Personal,3.24,48,1/21/2021,Approved
1395,1395,1673.32,Auto,8.72,12,12/24/2022,Approved
1396,1396,12989.84,Personal,3.25,24,4/6/2021,Closed
1397,1397,33760.65,Mortgage,3.32,24,5/12/2021,Approved
1398,1398,46775.78,Personal,9.06,60,6/5/2022,Rejected
1399,1399,44793.66,Auto,5.79,36,6/14/2021,Approved
1400,1400,41312.54,Mortgage,1.95,60,4/21/2020,Rejected
1401,1401,47558.04,Auto,4.11,24,7/25/2021,Approved
1402,1402,14715.97,Mortgage,7.35,60,1/25/2022,Closed
1403,1403,1607.49,Personal,4.65,12,5/1/2021,Rejected
1404,1404,18364.36,Personal,4.81,48,2/21/2021,Rejected
1405,1405,29273.54,Personal,5.49,12,6/18/2020,Approved
1406,1406,16506.83,Personal,3.0,24,12/21/2021,Approved
1407,1407,3165.98,Personal,4.82,60,9/26/2020,APPROVED
1408,1408,25852.16,Mortgage,2.94,36,1/5/2020,Rejected
1409,1409,10785.12,Auto,4.16,36,5/3/2021,Approved
1410,1410,36650.99,Auto,5.79,24,6/6/2022,Approved
1411,1411,5370.88,Auto,7.24,48,12/18/2021,Rejected
1412,1412,47948.16,Auto,6.71,60,11/22/2021,Closed
1413,1413,43957.34,Personal,6.18,12,7/2/2020,Rejected
1414,1414,43818.85,Auto,6.36,12,1/6/2020,APPROVED
1415,1415,39704.64,Auto,5.6,36,11/16/2020,Closed
1416,1416,32045.88,Mortgage,6.53,12,5/7/2022,Rejected
1417,1417,3618.02,Mortgage,4.38,48,11/2/2022,Rejected
1418,1418,33458.87,Personal,9.1,24,11/8/2020,approved
1419,1419,37599.44,Mortgage,6.32,60,4/29/2022,Closed
1420,1420,7410.18,Personal,9.43,12,5/12/2022,APPROVED
1421,1421,₹31172.05,Auto,4.64,24,4/23/2020,approved
1422,1422,24464.51,Auto,4.55,60,7/12/2022,Approved
1423,1423,₹24149.64,Personal,9.69,24,6/15/2020,Closed
1424,1424,10773.65,Auto,7.56,12,11/9/2022,Rejected
1425,1425,37232.47,Personal,5.67,24,2/7/2021,Rejected
1426,1426,46331.11,Mortgage,7.47,48,4/7/2020,Rejected
1427,1427,39602.36,Mortgage,4.57,36,11/20/2021,Closed
1428,1428,19082.58,Auto,7.83,60,5/21/2020,Closed
1429,1429,49224.69,Mortgage,2.89,60,9/27/2020,Closed
1430,1430,₹18844.34,Personal,9.56,48,9/11/2021,Approved
1431,1431,12486.77,Mortgage,5.15,24,5/23/2022,Approved
1432,1432,48436.15,Auto,1.84,60,4/15/2020,Rejected
1433,1433,39701.01,Auto,8.61,36,4/14/2022,Rejected
1434,1434,38300.96,Personal,9.05,12,10/26/2020,Closed
1435,1435,4794.17,Mortgage,7.57,60,11/29/2021,Closed
1436,1436,10409.16,Mortgage,6.67,48,11/6/2021,Closed
1437,1437,1907.38,Personal,9.36,48,9/6/2021,Approved
1438,1438,₹39055.81,Personal,6.6,36,1/20/2021,Rejected
1439,1439,14633.91,Personal,8.12,48,9/11/2020,Rejected
1440,1440,7478.97,Auto,5.24,24,5/3/2020,Approved
1441,1441,9912.67,Auto,7.54,60,2/11/2020,Closed
1442,1442,32415.47,Personal,9.99,60,6/10/2020,Closed
1443,1443,22219.48,Mortgage,4.44,60,2/7/2021,Closed
1444,1444,47128.42,Personal,7.48,24,8/9/2021,Rejected
1445,1445,18928.69,Personal,2.34,24,8/29/2021,Rejected
1446,1446,41859.84,Personal,6.72,60,6/10/2022,Closed
1447,1447,27776.79,Personal,3.91,60,3/29/2020,Approved
1448,1448,35562.03,Auto,8.8,48,1/22/2021,Closed
1449,1449,9264.38,Auto,4.24,12,8/19/2021,Approved
1450,1450,37700.24,Mortgage,5.01,24,7/26/2022,Rejected
1451,1451,5197.11,Auto,9.82,48,11/21/2021,Rejected
1452,1452,34864.95,Personal,2.94,60,9/16/2021,Rejected
1453,1453,₹23810.36,Personal,6.08,60,3/2/2021,Rejected
1454,1454,12197.78,Personal,8.77,60,1/26/2022,Closed
1455,1455,24538.97,Mortgage,3.83,12,11/2/2020,Rejected
1456,1456,42928.23,Auto,1.14,24,5/27/2021,Approved
1457,1457,8581.24,Personal,9.07,60,3/23/2021,Closed
1458,1458,9311.69,Personal,6.58,48,5/9/2020,Closed
1459,1459,27165.87,Personal,3.07,36,5/5/2021,Closed
1460,1460,31637.47,Mortgage,3.49,36,1/17/2020,Closed
1461,1461,21589.79,Auto,8.2,12,8/1/2020,Approved
1462,1462,14053.24,Mortgage,6.78,24,7/26/2020,Rejected
1463,1463,4292.41,Auto,7.59,24,6/2/2021,Approved
1464,1464,3439.86,Personal,6.2,12,11/13/2020,Closed
1465,1465,3000.19,Mortgage,8.11,36,7/1/2022,Approved
1466,1466,45162.87,Mortgage,8.39,36,9/1/2022,Approved
1467,1467,₹7436.5,Mortgage,4.48,60,7/29/2021,Closed
1468,1468,15461.05,Auto,9.11,48,2/12/2020,Approved
1469,1469,49308.72,Mortgage,5.55,60,5/4/2022,Closed
1470,1470,46446.26,Mortgage,2.44,24,5/8/2021,Rejected
1471,1471,3100.23,Personal,2.97,60,1/3/2022,Rejected
1472,1472,28011.92,Mortgage,7.6,24,8/28/2022,Closed
1473,1473,32041.43,Personal,4.4,60,4/11/2020,Approved
1474,1474,3651.59,Personal,3.36,48,10/8/2020,Approved
1475,1475,36678.18,Mortgage,6.44,60,8/1/2021,Closed
1476,1476,49405.63,Personal,8.04,60,9/18/2021,Closed
1477,1477,22039.6,Auto,1.98,60,8/4/2020,Closed
1478,1478,23021.46,Auto,5.04,24,7/25/2020,Rejected
1479,1479,33308.0,Auto,7.94,60,2/1/2022,Closed
1480,1480,37090.56,Personal,9.13,36,6/16/2021,Approved
1481,1481,39698.84,Auto,1.12,36,2/11/2020,Closed
