customer_id,account_type,account_balance,date_of_account_opening,last_transaction_date,branch_id
1226,Current,3569.71,6/30/2001,5/9/2023,72
1227,Current,7684.51,7/17/2022,10/7/2023,55
1228,Savings,9778.23,10/14/2004,1/8/2023,49
1229,Current,1355.8,5/27/2020,10/13/2023,50
1230,Savings,3406.53,8/16/2017,1/18/2023,19
1231,Savings,4796.3,12/5/2018,11/29/2023,82
1232,Savings,2450.01,4/9/2004,5/2/2023,58
1233,Savings,223.12,5/5/2010,5/6/2023,97
1234,Current,4739.18,12/24/2016,8/16/2023,48
1235,Savings,5412.5,4/25/2021,3/24/2023,93
1236,saving,6291.8,1/10/2007,7/7/2023,96
1237,Savings,8289.43,7/5/2021,6/3/2023,72
1238,Current,2605.12,3/21/2019,5/4/2023,96
1239,Current,704.26,11/2/2004,12/20/2023,12
1240,Savings,989.37,8/13/2003,11/5/2023,86
1241,Current,5024.35,10/19/2010,4/5/2023,20
1242,Current,9230.14,10/25/2014,5/2/2023,45
1243,Savings,₹9823.89,7/31/2019,12/28/2023,26
1244,Current,2130.01,3/5/2016,3/12/2023,81
1245,Current,1604.48,11/5/2012,4/14/2023,98
1246,Current,3599.37,6/2/2017,6/3/2023,31
1247,Savings,₹4692.51,4/15/2019,9/1/2023,82
1248,Savings,8099.85,6/9/2016,6/10/2023,59
1249,Current,7768.61,6/7/2010,6/10/2023,3
1250,Current,9234.39,9/14/2016,6/29/2023,18
1251,Current,8595.2,4/6/2002,6/17/2023,84
1252,Current,4444.05,12/17/2010,2/23/2023,21
1253,Savings,288.33,8/2/2012,8/27/2023,57
1254,Current,2442.24,1/6/2021,12/20/2023,99
1255,Current,6139.54,7/27/2008,2/18/2023,42
1256,Current,5064.79,12/16/2002,12/26/2023,62
1257,Savings,2477.59,7/5/2008,5/14/2023,30
1258,Current,₹1402.83,4/27/2010,10/16/2023,61
1259,Current,2238.52,5/27/2013,5/13/2023,36
1260,Savings,2671.47,9/4/2009,5/26/2023,55
1261,Current,8686.18,7/17/2021,5/11/2023,4
1262,Current,7131.59,7/20/2005,12/20/2023,15
1263,Current,5568.09,2/9/2010,5/2/2023,71
1264,Savings,307.32,7/1/2016,1/2/2023,96
1265,saving,8229.84,4/14/2007,3/6/2023,97
1266,Current,5569.39,3/21/2017,10/18/2023,57
1267,Current,6310.67,3/2/2006,11/20/2023,63
1268,Savings,749.9,7/19/2005,2/4/2023,77
1269,Savings,8167.02,6/8/2003,11/24/2023,64
1270,Current,8337.08,8/8/2020,10/12/2023,17
1271,Current,8845.09,7/12/2018,11/30/2023,53
1272,Current,5328.09,3/18/2013,10/25/2023,40
1273,Savings,4001.04,12/21/2000,4/23/2023,70
1274,Savings,823.16,3/30/2017,4/4/2023,50
1275,Savings,2019.46,7/2/2007,4/24/2023,68
1276,Savings,2333.13,8/14/2008,1/7/2023,15
1277,Savings,720.63,10/5/2010,1/22/2023,72
1278,Current,1628.31,12/9/2020,2/26/2023,34
1279,Current,₹8879.35,1/18/2013,6/22/2023,30
1280,SAVINGS,5499.49,5/25/2014,7/1/2023,87
1281,Savings,7668.46,4/23/2012,1/2/2023,73
1282,Current,2822.74,2/17/2017,11/9/2023,24
1283,Savings,1432.52,2/21/2022,4/28/2023,8
1284,Savings,3795.21,9/16/2016,3/25/2023,57
1285,Current,7950.55,1/19/2014,11/27/2023,70
1286,Current,3043.58,2/19/2022,10/17/2023,25
1287,Current,2124.9,9/6/2019,2/13/2023,77
1288,Current,321.73,10/20/2011,3/10/2023,34
1289,Current,6277.71,5/30/2014,2/22/2023,25
1290,Savings,4414.64,12/12/2006,12/16/2023,18
1291,Savings,2661.69,9/7/2013,10/16/2023,73
1292,Savings,5245.57,9/25/2022,11/28/2023,97
1293,Current,7036.18,3/26/2010,11/21/2023,70
1294,Current,2549.92,6/13/2011,5/9/2023,14
1295,Current,6126.83,3/14/2012,6/12/2023,6
1296,Current,2675.51,4/28/2001,9/8/2023,82
1297,Savings,9867.94,6/29/2008,1/25/2023,90
1298,Current,7350.66,8/10/2020,5/12/2023,36
1299,Current,6066.32,6/16/2000,11/25/2023,36
1300,SAVINGS,1806.07,5/25/2020,4/28/2023,75
1301,Current,5905.3,4/19/2019,8/24/2023,18
1302,Current,8024.52,6/25/2019,4/25/2023,15
1303,Savings,7397.36,12/24/2021,5/5/2023,94
1304,Current,7802.45,1/4/2009,7/14/2023,89
1305,Current,3246.22,10/1/2004,4/4/2023,16
1306,Current,3349.81,12/7/2019,7/31/2023,76
1307,Savings,5434.95,9/6/2016,5/7/2023,14
1308,Current,2858.71,4/26/2002,5/18/2023,47
1309,Savings,1218.83,6/6/2002,5/28/2023,54
1310,Savings,4665.11,10/25/2017,10/23/2023,58
1311,Current,119.05,2/5/2011,3/16/2023,77
1312,Current,7631.51,7/23/2008,1/15/2023,30
1313,SAVINGS,7521.9,9/4/2011,6/5/2023,46
1314,Current,5563.97,12/22/2004,12/30/2023,16
1315,Savings,7501.43,9/15/2008,2/4/2023,1
1316,Savings,₹6282.83,9/29/2013,1/7/2023,41
1317,Savings,7004.81,1/22/2008,7/1/2023,93
1318,Savings,740.09,12/1/2016,6/19/2023,27
1319,Current,8824.53,10/20/2018,10/21/2023,77
1320,Current,6474.92,10/11/2010,7/30/2023,62
1321,Savings,6145.25,12/24/2016,11/16/2023,81
1322,Savings,3933.69,5/12/2015,2/26/2023,28
1323,Savings,378.54,3/31/2010,12/30/2023,20
1324,Savings,₹9024.47,10/28/2007,5/4/2023,55
1325,Current,9858.09,9/1/2010,7/13/2023,51
1326,Savings,8097.09,1/9/2015,3/24/2023,69
1327,Savings,9158.89,11/30/2013,7/20/2023,88
1328,Savings,1297.48,6/23/2020,9/9/2023,73
1329,Savings,1373.88,8/9/2016,12/3/2023,97
1330,Current,8808.1,5/22/2003,1/2/2023,34
1331,Savings,669.31,11/3/2008,9/27/2023,27
1332,Savings,1022.71,12/26/2011,8/29/2023,97
1333,SAVINGS,8186.79,12/17/2005,5/26/2023,38
1334,Savings,5614.05,1/3/2015,11/22/2023,29
1335,Savings,3978.1,1/2/2008,3/17/2023,35
1336,Current,5579.14,7/16/2017,8/18/2023,20
1337,Savings,8799.6,6/10/2014,11/30/2023,19
1338,Savings,7595.61,8/21/2003,9/26/2023,5
1339,Savings,6946.91,9/11/2014,3/14/2023,25
1340,SAVINGS,9771.17,12/4/2003,4/16/2023,93
1341,Current,5260.94,1/30/2005,8/12/2023,26
1342,Current,162.61,3/12/2004,1/10/2023,51
1343,Current,4347.43,10/14/2018,10/10/2023,66
1344,saving,1056.06,8/3/2013,9/27/2023,61
1345,Current,1252.89,2/4/2004,9/22/2023,15
1346,Savings,2623.52,9/2/2022,5/17/2023,45
1347,Current,3875.54,4/12/2005,8/6/2023,6
1348,Current,4867.84,2/19/2016,8/12/2023,58
1349,saving,1781.22,2/23/2021,12/27/2023,1
1350,Current,3186.03,2/10/2005,10/18/2023,73
1351,Savings,2837.74,4/9/2022,6/3/2023,43
1352,Current,3715.95,9/10/2010,6/18/2023,16
1353,Current,1169.11,2/20/2015,12/31/2023,14
1354,Savings,4033.68,11/28/2013,4/16/2023,74
1355,Current,5588.07,5/1/2010,5/1/2023,19
1356,Current,1059.79,4/13/2001,3/8/2023,51
1357,Current,5255.63,5/10/2022,10/13/2023,8
1358,Savings,7583.54,8/22/2012,10/12/2023,48
1359,Savings,181.57,8/12/2004,3/25/2023,12
1360,Current,570.53,10/11/2000,11/20/2023,70
1361,Current,4718.1,7/3/2013,1/14/2023,35
1362,Savings,8740.5,2/2/2015,12/31/2023,70
1363,Savings,₹9978.11,10/20/2006,6/29/2023,6
1364,Current,1024.6,3/8/2003,2/8/2023,99
1365,Savings,281.59,4/20/2004,10/4/2023,11
1366,Current,2364.82,12/23/2010,11/23/2023,38
1367,Savings,4727.96,7/12/2021,1/6/2023,91
1368,saving,5760.78,12/25/2012,7/2/2023,26
1369,Current,9737.5,1/24/2001,2/9/2023,28
1370,SAVINGS,8895.79,7/10/2001,7/17/2023,72
1371,Current,5664.78,12/6/2017,6/2/2023,89
1372,Savings,3680.97,6/23/2005,9/9/2023,83
1373,Current,3280.84,3/29/2021,8/17/2023,80
1374,Current,5768.98,11/9/2006,3/30/2023,50
1375,saving,7241.39,8/26/2009,1/22/2023,58
1376,saving,4868.49,10/25/2016,11/8/2023,26
1377,saving,3113.55,8/3/2014,10/29/2023,44
1378,SAVINGS,6170.34,6/30/2003,4/30/2023,15
1379,Current,5623.63,1/23/2020,7/3/2023,76
1380,Savings,4330.95,12/10/2008,7/25/2023,24
1381,Savings,7508.72,3/19/2017,3/31/2023,77
1382,Savings,2893.99,7/27/2011,4/26/2023,59
1383,Savings,4900.76,7/28/2005,6/12/2023,57
1384,Current,9409.36,11/28/2015,4/14/2023,17
1385,Savings,7256.0,9/14/2003,5/28/2023,77
1386,Current,3940.92,6/12/2015,9/28/2023,81
1387,Savings,5507.16,1/26/2008,4/20/2023,1
1388,Current,4114.27,6/12/2011,7/19/2023,11
1389,Current,1214.23,8/4/2013,10/7/2023,20
1390,Savings,3415.88,10/28/2016,8/13/2023,31
1391,Current,8618.39,4/30/2000,3/21/2023,99
1392,Current,4665.9,1/20/2004,9/8/2023,39
1393,Current,5887.91,6/14/2022,8/8/2023,63
1394,Current,1896.32,5/18/2021,10/27/2023,6
1395,Current,3626.69,1/25/2012,5/22/2023,99
1396,Current,9299.13,11/6/2021,3/14/2023,28
1397,Savings,3211.03,5/14/2001,7/24/2023,51
1398,Current,2580.55,4/23/2019,8/10/2023,53
1399,Current,653.41,7/4/2016,6/9/2023,44
1400,Current,1062.59,8/11/2011,3/21/2023,65
1401,Savings,5889.41,4/23/2012,4/25/2023,80
1402,Savings,6634.32,2/22/2008,1/25/2023,12
1403,Savings,6451.65,7/21/2015,6/26/2023,28
1404,Current,5444.31,1/24/2002,10/6/2023,79
1405,Savings,4960.62,7/28/2014,10/20/2023,72
1406,Savings,814.2,9/3/2016,8/8/2023,68
1407,Savings,8422.88,5/3/2006,1/3/2023,95
1408,Current,5179.5,7/29/2021,11/12/2023,30
1409,Savings,1405.96,4/16/2006,11/11/2023,35
1410,Savings,1444.91,5/31/2012,2/2/2023,6
1411,Current,5178.27,1/27/2010,7/1/2023,85
1412,Current,2521.31,1/21/2001,2/8/2023,30
1413,Savings,9227.45,1/25/2004,6/2/2023,80
1414,Current,5039.59,12/18/2006,3/4/2023,63
1415,Savings,9786.34,11/24/2012,3/30/2023,8
1416,Current,7368.17,7/8/2019,4/13/2023,91
1417,Savings,8125.92,9/28/2016,12/7/2023,33
1418,Current,3949.9,10/20/2022,7/6/2023,43
1419,SAVINGS,1426.81,8/11/2005,6/8/2023,76
1420,Current,6927.99,5/5/2014,2/18/2023,43
1421,Savings,4130.0,5/6/2002,8/10/2023,45
1422,Savings,9493.93,2/17/2003,12/25/2023,87
1423,Savings,₹2016.96,10/8/2007,7/7/2023,54
1424,saving,6302.38,11/1/2022,9/10/2023,65
1425,Current,8674.01,2/15/2019,12/31/2023,7
1426,Savings,4088.01,3/16/2006,7/11/2023,36
1427,Current,9541.31,4/27/2017,9/1/2023,25
1428,Savings,858.5,7/16/2000,3/12/2023,85
1429,Savings,5910.56,6/7/2009,12/13/2023,37
1430,Savings,7796.13,3/25/2015,3/18/2023,12
1431,Current,2097.89,10/21/2017,8/9/2023,32
1432,Savings,₹672.79,1/26/2015,12/9/2023,49
1433,Savings,890.99,11/22/2019,9/21/2023,38
1434,Savings,3260.37,6/15/2020,9/26/2023,56
1435,Savings,2309.4,12/30/2022,10/9/2023,80
1436,Savings,2316.51,1/25/2015,8/9/2023,65
1437,Current,4639.36,6/10/2006,4/1/2023,26
1438,Current,940.84,8/7/2007,2/25/2023,57
1439,Savings,9955.46,2/10/2016,4/16/2023,14
1440,Savings,6988.5,5/19/2009,10/14/2023,56
1441,Savings,399.9,10/8/2022,9/30/2023,70
1442,Savings,6949.85,5/10/2002,10/20/2023,41
1443,Current,7939.1,8/7/2003,2/16/2023,51
1444,Current,1988.55,6/20/2012,11/3/2023,84
1445,Savings,8418.74,11/23/2002,4/24/2023,67
1446,SAVINGS,6156.47,11/8/2018,2/27/2023,12
1447,Current,8226.47,3/27/2022,2/13/2023,97
1448,Savings,7195.27,2/23/2012,12/20/2023,49
1449,Savings,7075.82,8/3/2021,8/19/2023,1
1450,Savings,1666.59,4/22/2004,9/24/2023,19
1451,Savings,3226.39,9/14/2019,1/12/2023,66
1452,SAVINGS,5280.13,8/26/2019,7/24/2023,58
1453,Current,1214.21,12/13/2004,2/23/2023,87
1454,Current,4837.08,6/10/2019,2/3/2023,72
1455,Current,4508.67,1/18/2017,9/5/2023,98
1456,Current,2396.04,6/4/2004,5/16/2023,4
1457,Savings,2077.21,10/22/2012,8/18/2023,8
1458,Current,2549.0,8/18/2013,12/22/2023,27
1459,Savings,6090.56,9/5/2010,10/5/2023,26
1460,Current,4208.03,5/20/2002,9/18/2023,97
1461,Savings,4198.2,10/26/2000,1/20/2023,43
1462,Current,1899.16,3/19/2006,8/3/2023,40
1463,Current,7894.92,11/7/2011,8/20/2023,50
1464,Current,7033.76,2/3/2006,4/28/2023,67
1465,Savings,4347.84,3/14/2000,2/18/2023,73
1466,Savings,1507.8,5/30/2020,4/29/2023,74
1467,SAVINGS,7175.54,4/3/2019,5/27/2023,29
1468,Savings,₹8998.56,10/1/2003,8/6/2023,85
1469,Current,1864.79,12/26/2003,8/16/2023,42
1470,Current,6066.34,3/15/2006,9/20/2023,18
1471,SAVINGS,4300.66,2/8/2021,12/2/2023,81
1472,Savings,967.74,7/8/2018,1/10/2023,21
1473,Current,7285.69,10/19/2007,12/29/2023,67
1474,Current,804.36,12/14/2001,5/30/2023,62
1475,Current,7052.09,6/9/2020,8/6/2023,27
1476,Current,2883.41,9/24/2019,5/13/2023,96
1477,Current,5700.03,11/19/2014,7/23/2023,93
1478,Current,1688.49,9/14/2021,1/24/2023,47
1479,Current,3771.88,3/26/2002,5/23/2023,93
1480,Savings,1130.49,11/10/2004,12/10/2023,26
1481,Savings,4726.31,1/24/2020,8/4/2023,9
1482,Savings,2211.58,6/12/2014,8/22/2023,91
1483,Savings,1960.51,5/21/2010,2/24/2023,12
1484,Savings,1160.81,12/24/2007,12/20/2023,16
1485,Savings,7677.8,4/30/2021,6/20/2023,47
1486,Savings,6431.25,10/23/2017,6/22/2023,56
1487,Current,1653.35,7/8/2012,10/8/2023,66
1488,Current,4777.05,3/13/2003,5/24/2023,51
1489,Savings,6642.76,7/19/2020,9/4/2023,27
1490,Current,8792.88,9/1/2006,1/29/2023,73
1491,Savings,689.76,10/14/2004,11/16/2023,66
1492,Savings,₹3687.31,10/15/2022,5/4/2023,62
1493,Savings,6197.94,4/28/2007,6/22/2023,71
1494,Savings,₹254.61,9/17/2006,8/22/2023,8
1495,Current,2510.91,2/1/2012,12/31/2023,38
1496,Savings,7474.52,1/11/2013,1/26/2023,6
1497,Savings,3621.79,7/18/2016,3/26/2023,59
1498,Savings,₹936.5,12/27/2006,2/19/2023,19
1499,Current,6303.29,11/4/2022,6/4/2023,79
1500,Current,2575.52,12/27/2008,4/10/2023,56
1501,Savings,7046.38,8/2/2017,3/21/2023,28
1502,Current,9011.73,1/30/2003,1/29/2023,94
1503,Savings,₹5325.8,11/13/2017,5/15/2023,91
1504,Current,6031.52,10/29/2003,3/3/2023,10
1505,Savings,5192.62,9/13/2007,3/12/2023,45
1506,Savings,8192.68,10/7/2000,10/17/2023,95
1507,Savings,2492.97,2/18/2018,5/13/2023,65
1508,Current,4075.28,3/31/2021,4/27/2023,50
1509,Current,8960.81,9/29/2000,1/8/2023,32
1510,Savings,7264.1,11/15/2020,7/19/2023,61
1511,Current,3268.85,7/20/2020,2/12/2023,16
1512,Current,8343.06,6/4/2001,6/29/2023,6
1513,Savings,2464.36,9/22/2004,11/26/2023,66
1514,Savings,6378.38,7/1/2011,9/14/2023,62
1515,Current,9568.92,4/25/2014,2/7/2023,66
1516,Savings,5789.64,12/14/2019,9/20/2023,67
1517,Current,8014.72,9/6/2013,12/3/2023,19
1518,Savings,7380.76,9/30/2014,7/3/2023,4
1519,Savings,8670.64,6/5/2005,10/7/2023,43
1520,Savings,9690.77,3/6/2018,10/18/2023,18
1521,Savings,320.93,10/22/2011,7/20/2023,82
1522,Savings,375.91,10/8/2015,2/11/2023,46
1523,Savings,5984.78,9/26/2010,10/27/2023,46
1524,Savings,9547.03,3/23/2010,1/4/2023,85
1525,Savings,4908.26,3/11/2021,12/30/2023,21
1526,Current,8413.82,8/7/2005,4/29/2023,30
1527,Current,7702.29,10/31/2001,3/18/2023,64
1528,Current,₹5032.7,10/6/2016,10/7/2023,41
1529,Current,5180.41,7/3/2004,11/23/2023,17
1530,Current,4416.73,6/3/2009,5/3/2023,5
1531,Current,2596.77,7/8/2002,12/13/2023,5
1532,Current,8601.25,3/18/2020,12/16/2023,73
1533,Current,2174.74,11/9/2014,6/5/2023,75
1534,saving,9078.51,10/13/2005,11/25/2023,48
1535,Savings,3661.3,10/26/2010,4/13/2023,78
1536,Current,362.32,2/15/2001,12/25/2023,38
1537,Current,1766.94,4/24/2020,12/7/2023,6
1538,Savings,8889.47,6/3/2014,4/12/2023,58
1539,SAVINGS,1371.6,1/12/2009,2/14/2023,14
1540,Savings,7413.86,10/29/2007,12/11/2023,72
1541,Savings,1909.86,7/13/2007,3/11/2023,94
1542,Current,5039.44,4/15/2017,2/18/2023,59
1543,Current,2131.55,1/23/2002,4/29/2023,65
1544,Savings,3398.34,1/26/2004,12/6/2023,89
1545,Current,1335.74,3/25/2009,10/23/2023,13
1546,Current,5604.42,6/8/2014,1/18/2023,27
1547,Current,3721.67,6/2/2020,2/16/2023,25
1548,Current,3718.29,1/15/2006,1/1/2023,56
1549,Savings,481.88,6/27/2006,6/10/2023,68
1550,Savings,1447.67,8/14/2019,10/22/2023,59
1551,Current,7104.55,2/11/2020,4/22/2023,95
1552,Current,2993.97,4/28/2010,1/23/2023,49
1553,Current,4476.48,9/20/2020,9/1/2023,18
1554,Savings,7654.37,12/27/2002,9/27/2023,81
1555,Current,4503.1,11/25/2021,9/10/2023,75
1556,Current,₹2333.53,4/23/2002,10/20/2023,76
1557,Savings,5543.26,5/24/2017,3/12/2023,3
1558,Savings,8031.94,5/27/2002,3/17/2023,79
1559,Current,6036.45,9/13/2016,6/14/2023,57
1560,Savings,4259.79,10/30/2017,9/20/2023,6
1561,Current,1343.68,7/26/2015,4/19/2023,69
1562,Savings,2562.26,12/10/2009,6/29/2023,31
1563,Savings,9466.58,4/10/2004,5/25/2023,8
1564,Savings,7740.9,11/30/2014,7/9/2023,10
1565,Savings,966.96,11/24/2005,6/14/2023,3
1566,Savings,154.59,7/22/2000,1/14/2023,12
1567,Savings,1836.65,10/20/2012,9/1/2023,92
1568,Current,9444.52,8/23/2016,11/7/2023,76
1569,Current,5842.39,5/13/2002,2/26/2023,94
1570,Savings,8402.73,2/26/2010,1/4/2023,19
1571,Savings,4705.73,1/31/2019,8/2/2023,21
1572,Current,8283.7,11/10/2013,2/18/2023,81
1573,Current,435.77,1/24/2012,3/22/2023,14
1574,Savings,4325.51,5/1/2006,2/4/2023,75
1575,Savings,3838.19,4/12/2007,6/30/2023,29
1576,Current,9817.31,10/25/2011,6/9/2023,7
1577,SAVINGS,3074.71,2/9/2004,12/24/2023,49
1578,Current,4227.48,6/3/2001,8/5/2023,65
1579,SAVINGS,7612.13,12/28/2000,9/23/2023,7
1580,Savings,₹8819.06,1/16/2004,9/8/2023,14
1581,Savings,8796.04,7/5/2005,4/23/2023,16
1582,Savings,4005.66,2/6/2009,7/9/2023,99
1583,Current,9490.69,1/12/2016,1/2/2023,16
1584,Current,6569.74,6/5/2022,3/4/2023,85
1585,Current,₹8526.24,5/30/2014,4/30/2023,13
1586,Current,9270.14,6/14/2001,9/2/2023,82
1587,Current,₹2412.64,5/10/2011,9/29/2023,29
1588,Current,5042.07,5/26/2007,5/11/2023,85
1589,Savings,5919.19,6/19/2004,8/5/2023,73
1590,Savings,8044.13,4/26/2002,1/18/2023,95
1591,Current,4071.54,6/24/2021,8/19/2023,61
1592,Savings,2183.45,6/7/2004,10/25/2023,37
1593,Current,7458.02,2/13/2005,8/20/2023,17
1594,Current,5964.11,2/24/2006,5/4/2023,31
1595,Savings,8993.16,1/6/2006,2/19/2023,59
1596,Current,6584.8,12/15/2016,6/26/2023,88
1597,Savings,266.59,9/25/2003,1/3/2023,47
1598,Current,9669.85,11/11/2009,3/13/2023,6
1599,Current,5971.8,7/25/2022,5/5/2023,32
1600,Current,5999.18,1/10/2001,1/5/2023,31
1601,Savings,9101.69,1/23/2000,7/4/2023,18
1602,Savings,6671.71,4/26/2007,3/25/2023,9
1603,SAVINGS,4845.28,10/26/2002,6/2/2023,3
1604,Savings,1162.12,12/24/2011,7/17/2023,71
1605,Current,9625.77,1/27/2001,8/8/2023,26
1606,Savings,877.03,8/18/2009,1/23/2023,13
1607,Savings,1785.97,10/7/2016,5/18/2023,34
1608,Savings,8213.41,7/15/2020,6/10/2023,43
1609,Savings,4955.01,6/24/2013,3/14/2023,93
1610,Current,1864.86,3/27/2000,7/14/2023,33
1611,Savings,2933.0,4/11/2012,4/7/2023,69
1612,Current,9940.74,7/1/2004,3/15/2023,36
1613,Savings,5881.8,3/25/2013,1/27/2023,79
1614,Savings,4075.97,2/7/2006,6/12/2023,74
1615,Savings,8774.55,10/5/2006,3/3/2023,68
1616,Savings,4849.0,1/22/2018,9/20/2023,47
1617,Savings,3148.56,2/26/2006,7/18/2023,61
1618,Savings,1725.8,8/5/2001,8/2/2023,45
1619,Savings,7470.25,4/12/2011,9/23/2023,96
1620,Savings,6002.61,5/22/2002,1/27/2023,88
1621,Savings,1014.3,7/11/2006,3/9/2023,84
1622,Current,5957.24,5/9/2022,7/14/2023,48
1623,Savings,1678.56,3/10/2010,10/31/2023,41
1624,Savings,9819.03,1/12/2020,12/29/2023,38
1625,Savings,2671.12,11/19/2018,11/19/2023,68
1626,Current,6990.56,12/30/2002,12/11/2023,75
1627,Current,6594.85,12/21/2010,11/23/2023,11
1628,Savings,6944.38,4/14/2012,10/29/2023,16
1629,Savings,4356.95,4/14/2006,4/8/2023,65
1630,Current,₹835.88,2/27/2014,7/21/2023,97
1631,Current,9802.07,4/24/2006,9/5/2023,71
1632,Savings,1996.11,5/6/2015,12/14/2023,67
1633,Current,7720.23,7/12/2004,1/11/2023,71
1634,Savings,1461.98,8/21/2013,2/1/2023,1
1635,Current,2883.85,10/28/2017,11/24/2023,97
1636,Savings,₹5642.88,5/1/2010,5/28/2023,71
1637,Savings,4193.35,3/3/2012,5/13/2023,4
1638,Savings,9586.84,7/14/2018,9/26/2023,82
1639,Savings,8492.08,7/22/2021,7/22/2023,37
1640,Savings,9225.72,10/3/2005,5/2/2023,14
1641,Current,6442.9,7/19/2010,4/8/2023,79
1642,Savings,₹2267.27,12/14/2007,8/24/2023,25
1643,Current,5233.14,12/24/2003,5/11/2023,82
1644,Current,7678.78,8/31/2006,9/9/2023,4
1645,Current,740.71,5/16/2012,9/9/2023,66
1646,Current,8644.86,2/25/2002,12/19/2023,43
1647,Savings,6350.37,8/17/2018,2/25/2023,26
1648,Current,7263.36,10/24/2008,9/6/2023,84
1649,SAVINGS,₹6973.52,11/15/2019,7/21/2023,15
1650,Current,8492.85,5/5/2018,9/6/2023,6
1651,saving,966.46,11/8/2004,10/29/2023,37
1652,SAVINGS,3832.74,8/4/2005,6/25/2023,43
1653,Current,5075.9,8/18/2019,4/15/2023,42
1654,Current,5511.31,10/30/2020,9/2/2023,13
1655,Savings,9431.3,8/13/2011,8/13/2023,16
1656,Current,520.39,6/13/2004,12/19/2023,42
1657,Savings,8677.29,1/11/2004,5/31/2023,38
1658,Current,5563.82,3/12/2015,11/7/2023,66
1659,SAVINGS,5590.82,9/8/2003,2/23/2023,65
1660,Savings,3271.27,1/14/2000,11/17/2023,5
1661,Savings,6471.84,12/31/2004,8/7/2023,30
1662,Current,₹6499.49,1/29/2015,11/3/2023,95
1663,Savings,1974.01,5/15/2011,8/24/2023,43
1664,Current,6802.36,1/5/2007,12/13/2023,32
1665,Savings,2740.39,3/17/2005,6/13/2023,67
1666,Savings,6918.99,9/3/2021,10/15/2023,67
1667,Savings,6158.24,8/30/2015,12/25/2023,42
1668,Current,7187.92,5/8/2002,2/26/2023,5
1669,Current,295.03,7/27/2000,1/29/2023,99
1670,Current,1341.12,12/30/2005,3/28/2023,86
1671,Savings,8417.99,3/15/2022,3/20/2023,96
1672,Current,3869.16,5/4/2021,12/29/2023,59
1673,Savings,8383.51,12/27/2004,11/4/2023,23
1674,Savings,720.48,3/12/2021,3/30/2023,8
1675,Savings,7716.78,6/29/2001,6/28/2023,68
1676,Savings,929.29,2/1/2003,10/14/2023,70
1677,Current,4736.43,9/24/2017,3/25/2023,91
1678,Current,9381.98,3/16/2011,8/11/2023,19
1679,Current,869.01,9/3/2000,5/24/2023,44
1680,Savings,₹3571.56,8/23/2017,6/13/2023,93
1681,Current,5231.65,9/11/2001,10/22/2023,38
1682,Savings,9004.63,5/12/2005,5/19/2023,44
1683,Current,3392.81,4/17/2018,5/28/2023,6
1684,Current,8089.71,7/6/2006,11/8/2023,3
1685,Current,₹7209.91,3/5/2009,8/29/2023,96
1686,Current,3139.97,6/3/2002,8/31/2023,80
1687,Current,3474.05,1/11/2018,6/19/2023,33
1688,Current,1991.02,5/14/2017,2/16/2023,66
1689,Savings,6960.33,7/4/2001,1/6/2023,58
1690,Savings,5674.71,12/22/2022,12/31/2023,26
1691,Savings,1634.03,3/31/2010,2/4/2023,99
1692,Current,6238.7,12/14/2003,3/12/2023,28
1693,Savings,5036.63,1/26/2013,10/20/2023,43
1694,Current,1016.64,2/23/2000,6/27/2023,75
1695,Savings,9541.66,6/12/2000,5/3/2023,88
1696,Current,8364.08,8/12/2018,9/2/2023,16
1697,Current,803.14,8/21/2007,1/9/2023,89
1698,Savings,9319.55,5/14/2012,11/27/2023,23
1699,Current,9175.11,9/3/2014,8/1/2023,59
1700,SAVINGS,517.61,6/23/2015,11/12/2023,35
1701,Savings,2094.64,12/16/2002,2/20/2023,89
1702,Savings,7053.84,2/4/2014,10/29/2023,41
1703,Savings,9352.28,3/15/2006,11/23/2023,97
1704,Savings,8248.84,9/15/2012,3/5/2023,22
1705,Savings,2890.79,4/28/2002,8/20/2023,74
1706,Current,₹431.04,10/5/2012,1/21/2023,1
1707,Current,4781.59,2/10/2021,1/5/2023,46
1708,SAVINGS,1010.42,8/4/2012,1/6/2023,22
1709,Current,2528.43,7/2/2015,2/12/2023,32
1710,Savings,6436.96,9/24/2016,10/9/2023,87
1711,Current,5000.69,2/6/2015,12/15/2023,30
1712,Current,3829.52,12/30/2003,2/23/2023,87
1713,Current,9306.63,5/29/2012,5/11/2023,43
1714,Savings,2010.37,7/4/2016,5/19/2023,12
1715,Current,4926.03,3/21/2017,8/3/2023,83
1716,SAVINGS,5777.6,1/22/2006,1/25/2023,71
1717,Savings,3287.23,8/20/2001,3/6/2023,27
1718,Savings,7082.44,2/19/2015,9/17/2023,26
1719,Current,8686.06,1/1/2013,7/17/2023,18
1720,Current,5460.64,2/16/2000,4/19/2023,92
1721,Current,7835.24,8/8/2021,1/16/2023,75
1722,Savings,703.52,7/10/2003,7/22/2023,66
1723,Savings,1622.45,5/25/2007,5/22/2023,81
1724,Savings,₹4674.05,7/31/2002,12/24/2023,61
1725,Savings,9218.1,4/9/2006,4/23/2023,46
1726,Savings,5362.76,6/22/2002,3/15/2023,29
1727,Savings,4379.79,12/5/2014,2/22/2023,32
1728,Current,6041.06,4/13/2007,4/28/2023,15
1729,Savings,1332.21,2/5/2003,7/5/2023,60
